"","field_1","species","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","eventDate","geodeticDa","datasetNam"
"789",4861153,"Eichhornia crassipes",-82.32385,27.21923,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2003,NA,NA,"14-1-03","WGS84",NA
"790",8052509,"Eichhornia crassipes",-90.14014,29.82358,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2003,NA,NA,"16-6-03",NA,NA
"791",3424136,"Eichhornia crassipes",-91.81,18.25,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,2,NA,"02-17-04","WGS84",NA
"792",3424137,"Eichhornia crassipes",-91.8,18.4,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,2,NA,"02-17-04","WGS84",NA
"793",3424138,"Eichhornia crassipes",-91.74,18.38,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,2,NA,"02-17-04","WGS84",NA
"794",3424139,"Eichhornia crassipes",-91.75,18.37,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,2,NA,"02-17-04","WGS84",NA
"795",3424140,"Eichhornia crassipes",-91.82,18.3,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,2,NA,"02-17-04","WGS84",NA
"796",3424141,"Eichhornia crassipes",-91.68,18.33,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,2,NA,"02-17-04","WGS84",NA
"797",2481790,"Eichhornia crassipes",-72.81687,41.44421,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,8,NA,"08-19-04","WGS84",NA
"798",2044756,"Eichhornia crassipes",-73.34151,41.69926,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,10,NA,"10-13-04","nad27",NA
"799",2936951,"Eichhornia crassipes",-78.398,44.4497,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,10,NA,"10-19-04","WGS84",NA
"800",1911,"Eichhornia crassipes",141.761556,-15.48724,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1667158796,"https://biocache.ala.org.au/occurrences/bfc49407-189a-4d05-9ce7-3c15de94c1a0","HUMAN_OBSERVATION",2004,2,17,"2004-02-17","WGS84",NA
"801",1912,"Eichhornia crassipes",150.85446,-33.596761,"cdround","AUS","PRESENT",1000,"NSW Dept of Planning, Industry and Environment",1069807324,"https://biocache.ala.org.au/occurrences/fcf449df-c498-4534-be05-8bb5ccd30cb2","HUMAN_OBSERVATION",2004,3,5,"2004-03-05","WGS84",NA
"802",1913,"Eichhornia crassipes",152.743002,-31.503321,"cdround","AUS","PRESENT",1000,"NSW Dept of Planning, Industry and Environment",1069978784,"https://biocache.ala.org.au/occurrences/589b0b80-14a9-46b5-9d1a-57a3fab79749","HUMAN_OBSERVATION",2004,4,30,"2004-04-30","WGS84",NA
"803",1914,"Eichhornia crassipes",-95.038588,18.433027,"cdround,gass84","MEX","PRESENT",244,"iNaturalist",2868228351,"https://www.inaturalist.org/observations/35706068","HUMAN_OBSERVATION",2004,5,8,"2004-05-08","WGS84","iNaturalist research-grade observations"
"804",1915,"Eichhornia crassipes",151.157851,-32.532882,"cdround","AUS","PRESENT",1000,"NSW Dept of Planning, Industry and Environment",1069790518,"https://biocache.ala.org.au/occurrences/f5b13a4b-0b1f-48ff-81d1-8b60c811ac6b","HUMAN_OBSERVATION",2004,6,21,"2004-06-21","WGS84",NA
"805",1916,"Eichhornia crassipes",151.686684,-32.997117,"cdround","AUS","PRESENT",100,"NSW Dept of Planning, Industry and Environment",1069787945,"https://biocache.ala.org.au/occurrences/a4b493af-4a1b-4396-8949-53b1c60936e4","HUMAN_OBSERVATION",2004,7,2,"2004-07-02","WGS84",NA
"806",1917,"Eichhornia crassipes",4.343995,51.773032,"cdround,cudc,txmathi,colmano,inmano","NLD","PRESENT",10,"STOWA",700085732,NA,"HUMAN_OBSERVATION",2004,9,1,"2004-09-01","WGS84",NA
"807",1918,"Eichhornia crassipes",151.239123,-23.870921,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1667143043,"https://biocache.ala.org.au/occurrences/7e6c812b-b08e-44ce-b793-81aaf08aad5a","HUMAN_OBSERVATION",2004,10,14,"2004-10-14","WGS84",NA
"808",1919,"Eichhornia crassipes",151.233567,-23.859532,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1667143156,"https://biocache.ala.org.au/occurrences/5c41f3e6-ac22-4e4e-9813-c0362978abc3","HUMAN_OBSERVATION",2004,10,14,"2004-10-14","WGS84",NA
"809",1920,"Eichhornia crassipes",150.47786,-23.319173,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1667146071,"https://biocache.ala.org.au/occurrences/4663f102-5625-4389-870f-47d394a61b47","HUMAN_OBSERVATION",2004,12,14,"2004-12-14","WGS84",NA
"810",1188112,"Eichhornia crassipes",-95.08973,29.58235,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"8-2-04","WGS84",NA
"811",2013254,"Eichhornia crassipes",-90.9159,33.4227,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"11-11-04","WGS84",NA
"812",4428071,"Eichhornia crassipes",-81.06852,26.19434,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"15-1-04","WGS84",NA
"813",4849551,"Eichhornia crassipes",-81.83245,29.52132,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"16-4-04","WGS84",NA
"814",4849552,"Eichhornia crassipes",-81.86388,29.52204,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"16-4-04","WGS84",NA
"815",4861044,"Eichhornia crassipes",-81.3571,28.9759,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"10-8-04","WGS84",NA
"816",8027933,"Eichhornia crassipes",-90.1215,29.80574,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"14-6-04",NA,NA
"817",8027934,"Eichhornia crassipes",-90.11935,29.80517,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"14-6-04",NA,NA
"818",8027936,"Eichhornia crassipes",-90.11633,29.78353,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"14-11-04",NA,NA
"819",8027938,"Eichhornia crassipes",-89.88187,30.05412,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2004,NA,NA,"14-11-04",NA,NA
"820",3424106,"Eichhornia crassipes",-91.79,18.47,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,1,NA,"01-21-05","WGS84",NA
"821",3424107,"Eichhornia crassipes",-92.31,18.63,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,1,NA,"01-21-05","WGS84",NA
"822",3424117,"Eichhornia crassipes",-91.85,18.34,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,1,NA,"01-21-05","WGS84",NA
"823",3375448,"Eichhornia crassipes",-92.05,18.36,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,2,NA,"02-18-05","WGS84",NA
"824",3375449,"Eichhornia crassipes",-92.05,18.33,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,2,NA,"02-18-05","WGS84",NA
"825",3375451,"Eichhornia crassipes",-92.21,18.6,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,2,NA,"02-18-05","WGS84",NA
"826",3375453,"Eichhornia crassipes",-92.08,18.33,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,2,NA,"02-18-05","WGS84",NA
"827",3424109,"Eichhornia crassipes",-92.05,18.38,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,2,NA,"02-18-05","WGS84",NA
"828",3424120,"Eichhornia crassipes",-92.05,18.25,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,2,NA,"02-18-05","WGS84",NA
"829",93100,"Eichhornia crassipes",-84.2819,30.6275,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-14-05","HPGN",NA
"830",93103,"Eichhornia crassipes",-84.2271,30.5894,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-14-05","WGS84",NA
"831",2012471,"Eichhornia crassipes",-89.909,32.5188,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"832",2012706,"Eichhornia crassipes",-89.9137,32.5242,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"833",2012708,"Eichhornia crassipes",-89.8408,32.5893,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"834",2012709,"Eichhornia crassipes",-89.837,32.5947,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"835",2012712,"Eichhornia crassipes",-90.0865,32.4211,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"836",2012713,"Eichhornia crassipes",-90.0156,32.3998,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"837",2012714,"Eichhornia crassipes",-90.0192,32.3969,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"838",2012715,"Eichhornia crassipes",-90.0133,32.3806,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"839",2012718,"Eichhornia crassipes",-89.8597,32.5703,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"840",2012719,"Eichhornia crassipes",-89.8662,32.5648,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"841",2012720,"Eichhornia crassipes",-89.8663,32.5755,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"842",2012722,"Eichhornia crassipes",-89.8601,32.5839,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"843",2012723,"Eichhornia crassipes",-89.8589,32.5867,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"844",2012725,"Eichhornia crassipes",-89.9045,32.5403,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"845",2012727,"Eichhornia crassipes",-89.8941,32.5592,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"846",2012730,"Eichhornia crassipes",-89.8729,32.5594,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"847",2012732,"Eichhornia crassipes",-89.8226,32.5829,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"848",2012733,"Eichhornia crassipes",-89.8081,32.5917,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,6,NA,"06-15-05","WGS84",NA
"849",92916,"Eichhornia crassipes",-82.4386,28.0588,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,7,NA,"07-19-05","WGS84",NA
"850",93483,"Eichhornia crassipes",-82.4351,28.2143,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,7,NA,"07-20-05","WGS84",NA
"851",93769,"Eichhornia crassipes",-81.0706,28.7534,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,10,NA,"10-19-05","HPGN",NA
"852",92912,"Eichhornia crassipes",-82.4824,28.0806,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,10,NA,"10-20-05","WGS84",NA
"853",93177,"Eichhornia crassipes",-81.8281,29.1528,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,10,NA,"10-26-05","HPGN",NA
"854",2470449,"Eichhornia crassipes",-122.97333,46.15666,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,10,NA,"10-27-05","WGS84",NA
"855",1902,"Eichhornia crassipes",151.399492,-33.307316,"cdround","AUS","PRESENT",250,"NSW Dept of Planning, Industry and Environment",1069824926,"https://biocache.ala.org.au/occurrences/899f82ad-bb4c-45e4-9eb9-7dfd134b1f52","HUMAN_OBSERVATION",2005,1,18,"2005-01-18","WGS84",NA
"856",1903,"Eichhornia crassipes",32.87384,24.07217,"cdround,gass84,colmano,inmano","EGY","PRESENT",250,"naturgucker",921522332,NA,"HUMAN_OBSERVATION",2005,2,7,"2005-02-07","WGS84",NA
"857",1904,"Eichhornia crassipes",152.666764,-27.600267,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1667143602,"https://biocache.ala.org.au/occurrences/2a7f315b-7355-4a02-8a5a-bcd3b9371d17","HUMAN_OBSERVATION",2005,4,5,"2005-04-05","WGS84",NA
"858",1906,"Eichhornia crassipes",150.518353,-23.038244,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1667148720,"https://biocache.ala.org.au/occurrences/f31c42f2-6bb8-43aa-aaba-1dd7679dda22","HUMAN_OBSERVATION",2005,6,21,"2005-06-21","WGS84",NA
"859",1907,"Eichhornia crassipes",150.808196,-33.633225,"cdround","AUS","PRESENT",500,"NSW Dept of Planning, Industry and Environment",1069966461,"https://biocache.ala.org.au/occurrences/378da1c7-ca97-44a4-a922-728bf1ddb20a","HUMAN_OBSERVATION",2005,7,28,"2005-07-28","WGS84",NA
"860",1908,"Eichhornia crassipes",-73.5326,41.32201,"gass84,colmafu,inmano","USA","PRESENT",1,"UConn",415940524,NA,"PRESERVED_SPECIMEN",2005,8,15,"2005-08-15","WGS84",NA
"861",1909,"Eichhornia crassipes",44.403303,-20.265708,"cdround,gass84","MDG","PRESENT",122,"iNaturalist",3124917772,"https://www.inaturalist.org/observations/80364107","HUMAN_OBSERVATION",2005,10,30,"2005-10-30","WGS84","iNaturalist research-grade observations"
"862",1910,"Eichhornia crassipes",13.153639,-9.341403,"cdround,gass84","AGO","PRESENT",121,"iNaturalist",1847554724,"https://www.inaturalist.org/observations/12605187","HUMAN_OBSERVATION",2005,11,19,"2005-11-19","WGS84","iNaturalist research-grade observations"
"863",93412,"Eichhornia crassipes",-81.3217,28.0976,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"6-10-05","HPGN",NA
"864",2006733,"Eichhornia crassipes",-88.1846,32.873,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"6-4-05","WGS84",NA
"865",3066862,"Eichhornia crassipes",-81.14983,25.86722,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"13-10-05","WGS84",NA
"866",4858170,"Eichhornia crassipes",-81.44293,28.71459,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"10-10-05","WGS84",NA
"867",4861047,"Eichhornia crassipes",-81.42945,29.38578,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"16-10-05","WGS84",NA
"868",4861156,"Eichhornia crassipes",-82.30161,27.24948,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"14-1-05","WGS84",NA
"869",8111242,"Eichhornia crassipes",-80.83574,26.13624,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2005,NA,NA,"17-9-05",NA,NA
"870",2009394,"Eichhornia crassipes",-92.9426,30.1106,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,1,NA,"01-22-06","WGS84",NA
"871",2011761,"Eichhornia crassipes",-90.0256,32.4843,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,5,NA,"05-16-06","WGS84",NA
"872",2011762,"Eichhornia crassipes",-90.0517,32.4695,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,5,NA,"05-16-06","WGS84",NA
"873",2010605,"Eichhornia crassipes",-89.2234,31.2679,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,5,NA,"05-22-06","WGS84",NA
"874",2009724,"Eichhornia crassipes",-91.7465,30.3361,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,5,NA,"05-24-06","WGS84",NA
"875",2015167,"Eichhornia crassipes",-86.6203,36.5687,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,7,NA,"07-15-06","WGS84",NA
"876",9291311,"Eichhornia crassipes",-120.939,38.6642,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,7,NA,"07-18-06","WGS84",NA
"877",2062360,"Eichhornia crassipes",-72.5062,41.568,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,7,NA,"07-27-06","gps",NA
"878",1187294,"Eichhornia crassipes",-97.04225,28.05024,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,7,NA,"07-31-06","WGS84",NA
"879",2463228,"Eichhornia crassipes",-92.3806,34.7981,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,8,NA,"08-15-06","WGS84",NA
"880",93440,"Eichhornia crassipes",-80.0951,26.4779,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,8,NA,"08-25-06","WGS84",NA
"881",2013059,"Eichhornia crassipes",-89.9756,34.6627,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,9,NA,"09-18-06","WGS84",NA
"882",93942,"Eichhornia crassipes",-86.38407,35.85596,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,9,NA,"09-19-06","WGS84",NA
"883",93274,"Eichhornia crassipes",-81.5517,28.487,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,9,NA,"09-20-06","HPGN",NA
"884",93277,"Eichhornia crassipes",-81.5207,28.4319,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,9,NA,"09-20-06","HPGN",NA
"885",93565,"Eichhornia crassipes",-81.7863,28.1371,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,11,NA,"11-13-06","WGS84",NA
"886",93804,"Eichhornia crassipes",-82.8363,30.2217,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,11,NA,"11-16-06","HPGN",NA
"887",2011116,"Eichhornia crassipes",-88.6186,30.5112,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,12,NA,"12-25-06","WGS84",NA
"888",2940946,"Eichhornia crassipes",-79.95153,43.86742,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,12,NA,"12-31-06","WGS84",NA
"889",1889,"Eichhornia crassipes",-95.018175,18.534803,"cdround,gass84","MEX","PRESENT",244,"iNaturalist",2518056808,"https://www.inaturalist.org/observations/36462746","HUMAN_OBSERVATION",2006,1,5,"2006-01-05","WGS84","iNaturalist research-grade observations"
"890",1890,"Eichhornia crassipes",151.419745,-33.302931,"cdround","AUS","PRESENT",100,"NSW Dept of Planning, Industry and Environment",1073001973,"https://biocache.ala.org.au/occurrences/4018d082-6438-4e05-8939-3c98925268a1","HUMAN_OBSERVATION",2006,5,5,"2006-05-05","WGS84",NA
"891",1891,"Eichhornia crassipes",-3.18134,53.217276,"fpwktinv","GBR","PRESENT",7.1,"Cofnod",2938077924,NA,"HUMAN_OBSERVATION",2006,5,17,"2006-05-17","WGS84",NA
"892",1892,"Eichhornia crassipes",-94.372428,31.309913,"gass84","USA","PRESENT",7,"iNaturalist",1227758878,"https://www.inaturalist.org/observations/2495478","HUMAN_OBSERVATION",2006,6,11,"2006-06-11","WGS84","iNaturalist research-grade observations"
"893",1893,"Eichhornia crassipes",-81.40499,28.289516,"cdround,gass84","USA","PRESENT",510,"iNaturalist",2350423586,"https://www.inaturalist.org/observations/30796033","HUMAN_OBSERVATION",2006,7,11,"2006-07-11","WGS84","iNaturalist research-grade observations"
"894",1894,"Eichhornia crassipes",9.39079,56.16801,NA,"DNK","PRESENT",172.5,"DMP",2887857978,NA,"HUMAN_OBSERVATION",2006,7,5,"2006-07-05","WGS84",NA
"895",1896,"Eichhornia crassipes",-79.04012,35.91373,"colmano,inmafu","USA","PRESENT",50,"NCU",2234269638,"https://sernecportal.org/portal/collections/individual/index.php?occid=10236138","PRESERVED_SPECIMEN",2006,9,22,"2006-09-22","WGS84",NA
"896",1897,"Eichhornia crassipes",-3.284255,50.75202,"fpwktinv","GBR","PRESENT",707.1,"BSBI",3103513887,NA,"HUMAN_OBSERVATION",2006,9,24,"2006-09-24","WGS84",NA
"897",1899,"Eichhornia crassipes",-94.591415,17.908289,"cdround,gass84","MEX","PRESENT",340,"iNaturalist",3044835851,"https://www.inaturalist.org/observations/68780816","HUMAN_OBSERVATION",2006,10,17,"2006-10-17","WGS84","iNaturalist research-grade observations"
"898",1901,"Eichhornia crassipes",-3.469895,50.681928,"fpwktinv","GBR","PRESENT",70.7,"BSBI",3102933678,NA,"HUMAN_OBSERVATION",2006,11,NA,"2006-11-01","WGS84",NA
"899",86323,"Eichhornia crassipes",-81.11492,29.3756,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,4,NA,"4-2-06","WGS84",NA
"900",93820,"Eichhornia crassipes",-81.0944,28.9306,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"5-7-06","HPGN",NA
"901",2007235,"Eichhornia crassipes",-92.8335,34.3361,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"6-4-06","WGS84",NA
"902",2009723,"Eichhornia crassipes",-91.6763,30.3548,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"10-9-06","WGS84",NA
"903",2010816,"Eichhornia crassipes",-88.8093,31.1062,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"7-11-06","WGS84",NA
"904",2015417,"Eichhornia crassipes",-96.8179,28.5111,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"10-7-06","WGS84",NA
"905",3196643,"Eichhornia crassipes",-82.56271,27.51433,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"14-4-06","WGS84",NA
"906",4849553,"Eichhornia crassipes",-81.80552,29.52518,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"16-9-06","WGS84",NA
"907",4849554,"Eichhornia crassipes",-81.7805,29.53096,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"16-6-06","WGS84",NA
"908",4850898,"Eichhornia crassipes",-82.7676,30.3383,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"14-11-06","WGS84",NA
"909",4860071,"Eichhornia crassipes",-81.92054,29.40824,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"16-2-06","WGS84",NA
"910",4860072,"Eichhornia crassipes",-81.88066,29.50959,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"16-9-06","WGS84",NA
"911",4861157,"Eichhornia crassipes",-82.28756,27.25113,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"16-12-06","WGS84",NA
"912",4861158,"Eichhornia crassipes",-82.29349,27.25979,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"12-1-06","WGS84",NA
"913",5786639,"Eichhornia crassipes",-87.18429,33.55741,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"18-6-06","WGS84",NA
"914",8067603,"Eichhornia crassipes",-84.15775,30.44141,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"16-10-06",NA,NA
"915",8871691,"Eichhornia crassipes",-121.711,38.1027,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2006,NA,NA,"14-11-06","WGS84",NA
"916",2011651,"Eichhornia crassipes",-88.4584,33.5259,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2007,6,NA,"06-27-07","WGS84",NA
"917",1185488,"Eichhornia crassipes",-95.25824,30.0307,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2007,7,NA,"07-30-07","WGS84",NA
"918",1876,"Eichhornia crassipes",151.473644,-33.167031,"cdround,inmano","AUS","PRESENT",50,"NSW Dept of Planning, Industry and Environment",1451704664,"https://biocache.ala.org.au/occurrences/20df5d11-5826-478a-9f28-6edd909689c3","PRESERVED_SPECIMEN",2007,1,23,"2007-01-23","WGS84",NA
"919",1877,"Eichhornia crassipes",-58.660125,-33.716994,"cdround,gass84","ARG","PRESENT",122,"iNaturalist",2626274956,"https://www.inaturalist.org/observations/44891047","HUMAN_OBSERVATION",2007,1,6,"2007-01-06","WGS84","iNaturalist research-grade observations"
"920",1879,"Eichhornia crassipes",-96.396423,15.692323,"cdround,gass84","MEX","PRESENT",608,"iNaturalist",3031613436,"https://www.inaturalist.org/observations/22969975","HUMAN_OBSERVATION",2007,1,21,"2007-01-21","WGS84","iNaturalist research-grade observations"
"921",1881,"Eichhornia crassipes",-83.505875,10.547559,"cdround,gass84,colmano,inmano","CRI","PRESENT",250,"naturgucker",921522395,NA,"HUMAN_OBSERVATION",2007,4,21,"2007-04-21","WGS84",NA
"922",1882,"Eichhornia crassipes",146.732556,-19.352361,"cdround","AUS","PRESENT",100,"Department of Science, Information Technology and Innovation",1666778699,"https://biocache.ala.org.au/occurrences/f0c735d6-1223-4db1-b066-4c7f15a36b6d","HUMAN_OBSERVATION",2007,4,24,"2007-04-24","WGS84",NA
"923",1883,"Eichhornia crassipes",151.6958,-32.2411,"cdround,colmafu,inmafu","AUS","PRESENT",250,"CANB",2830127815,"https://biocache.ala.org.au/occurrences/08f71320-1e95-4905-b3b9-0d4de98fb088","PRESERVED_SPECIMEN",2007,6,23,"2007-06-23","WGS84",NA
"924",1884,"Eichhornia crassipes",11.521211,51.038887,"cdround,gass84,colmano,inmano","DEU","PRESENT",25,"naturgucker",921522407,NA,"HUMAN_OBSERVATION",2007,7,10,"2007-07-10","WGS84",NA
"925",1885,"Eichhornia crassipes",148.892054,-21.168511,"cdround","AUS","PRESENT",5,"Queensland Herbarium, DSITI",1654403671,"https://biocache.ala.org.au/occurrences/d2adbc0d-2c16-4ad0-8d46-4b6695179d33","HUMAN_OBSERVATION",2007,8,21,"2007-08-21","WGS84",NA
"926",1886,"Eichhornia crassipes",-76.273758,38.973508,"colmano,inmafu","USA","PRESENT",25,"NCU",2234268963,"https://sernecportal.org/portal/collections/individual/index.php?occid=10236619","PRESERVED_SPECIMEN",2007,9,2,"2007-09-02","WGS84",NA
"927",1888,"Eichhornia crassipes",-0.1,38.68,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",1501895768,NA,"UNKNOWN",2007,NA,NA,"2007-01-01","WGS84",NA
"928",93235,"Eichhornia crassipes",-86.5316,30.4708,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2007,NA,NA,"6-11-07","WGS84",NA
"929",2009592,"Eichhornia crassipes",-89.4545,29.3585,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2007,NA,NA,"9-1-07","WGS84",NA
