field_1,field_1_1,species,decimallon,decimallat,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa
"7629","8665580",Butomus umbellatus,-119.539739999999995,45.917639999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","19",2008-06-19,WGS84
"7630","8665581",Butomus umbellatus,-119.506439999999998,45.911499999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","19",2008-06-19,WGS84
"7631","8665582",Butomus umbellatus,-119.492490000000004,45.910490000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","19",2008-06-19,WGS84
"7632","8665584",Butomus umbellatus,-119.486760000000004,45.911479999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","14",NA,WGS84
"7633","8665586",Butomus umbellatus,-119.600629999999995,45.932310000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7634","8665589",Butomus umbellatus,-119.616190000000003,45.926780000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7635","8665593",Butomus umbellatus,-119.628900000000002,45.921689999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7636","8665594",Butomus umbellatus,-119.646889999999999,45.914769999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7637","8665597",Butomus umbellatus,-119.654560000000004,45.911990000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","19",2008-05-19,WGS84
"7638","8665604",Butomus umbellatus,-119.666229999999999,45.906340000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7639","8665605",Butomus umbellatus,-119.674049999999994,45.903480000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7640","8665606",Butomus umbellatus,-119.620959999999997,45.910750000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","7","19",2008-07-19,WGS84
"7641","8665607",Butomus umbellatus,-119.615300000000005,45.914119999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","7","19",2008-07-19,WGS84
"7642","8665609",Butomus umbellatus,-119.638080000000002,45.910269999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","7","19",2008-07-19,WGS84
"7643","8665622",Butomus umbellatus,-119.896879999999996,45.837200000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7644","8665623",Butomus umbellatus,-120.132880000000000,45.782029999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","8","15",NA,WGS84
"7645","8665624",Butomus umbellatus,-119.928479999999993,45.836449999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","18",2007-12-18,WGS84
"7646","8665625",Butomus umbellatus,-120.494010000000003,45.704749999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","13",NA,WGS84
"7647","8665626",Butomus umbellatus,-120.531120000000001,45.730249999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","15",NA,WGS84
"7648","8667244",Butomus umbellatus,-118.952709999999996,46.153579999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","19",2009-11-19,WGS84
"7649","8667429",Butomus umbellatus,-118.961150000000004,46.149810000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","19",2008-08-19,WGS84
"7650","8667430",Butomus umbellatus,-118.958810000000000,46.141930000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","19",2008-08-19,WGS84
"7651","8667434",Butomus umbellatus,-118.957639999999998,46.136830000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","19",2008-08-19,WGS84
"7652","8667437",Butomus umbellatus,-118.095920000000007,46.151809999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7653","8667440",Butomus umbellatus,-118.973759999999999,46.159089999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7654","8667441",Butomus umbellatus,-118.983090000000004,46.170169999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7655","8667442",Butomus umbellatus,-118.993530000000007,46.177309999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7656","8667443",Butomus umbellatus,-118.000950000000003,46.178489999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7657","8667444",Butomus umbellatus,-119.008170000000007,46.179110000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7658","8667456",Butomus umbellatus,-119.013369999999995,46.182929999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7659","8667459",Butomus umbellatus,-119.012209999999996,46.190060000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7660","8667461",Butomus umbellatus,-119.009690000000006,46.176900000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","19",2008-10-19,WGS84
"7661","8667463",Butomus umbellatus,-118.910449999999997,46.065739999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","12","19",2008-12-19,WGS84
"7662","8667464",Butomus umbellatus,-118.915310000000005,46.060890000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","13",NA,WGS84
"7663","8667465",Butomus umbellatus,-118.941689999999994,46.130429999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","13",NA,WGS84
"7664","8667471",Butomus umbellatus,-118.946340000000006,46.154960000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","13",NA,WGS84
"7665","8667475",Butomus umbellatus,-118.947789999999998,46.144469999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","13",NA,WGS84
"7666","8699657",Butomus umbellatus,-93.580240000000003,44.903619999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","19",2007-02-19,WGS84
"7667","8699776",Butomus umbellatus,-93.563929999999999,44.963230000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7668","8703047",Butomus umbellatus,-92.962249999999997,45.267470000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4","20",2009-04-20,WGS84
"7669","8751230",Butomus umbellatus,-91.244050000000001,43.746530000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","13",NA,NAD83
"7670","8751231",Butomus umbellatus,-91.232280000000003,43.735149999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","13",NA,NAD83
"7671","8751232",Butomus umbellatus,-91.224779999999996,43.662269999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","7","20",2007-07-20,NAD83
"7672","8751233",Butomus umbellatus,-91.269750000000002,43.663130000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","7","20",2007-07-20,NAD83
"7673","8751235",Butomus umbellatus,-91.259799999999998,43.664330000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","20",2007-08-20,NAD83
"7674","8751238",Butomus umbellatus,-91.217680000000001,43.702660000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","13",NA,NAD83
"7675","8751239",Butomus umbellatus,-91.260530000000003,43.615760000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,NAD83
"7676","8751240",Butomus umbellatus,-91.265420000000006,43.625529999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,NAD83
"7677","8751243",Butomus umbellatus,-91.261049999999997,43.629010000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","16",NA,NAD83
"7678","8751246",Butomus umbellatus,-91.225380000000001,43.676439999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","23",NA,NAD83
"7679","8751247",Butomus umbellatus,-91.221739999999997,43.692570000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","23",NA,NAD83
"7680","8751248",Butomus umbellatus,-91.230300000000000,43.699759999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","23",NA,NAD83
"7681","8751249",Butomus umbellatus,-91.221750000000000,43.704400000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","23",NA,NAD83
"7682","8751281",Butomus umbellatus,-91.983350000000002,44.376190000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","30",NA,NAD83
"7683","8751282",Butomus umbellatus,-91.976799999999997,44.372540000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","17",NA,NAD83
"7684","8751285",Butomus umbellatus,-91.962810000000005,44.373739999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","17",NA,NAD83
"7685","8751287",Butomus umbellatus,-91.271910000000005,43.644030000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,NAD83
"7686","8751289",Butomus umbellatus,-91.270750000000007,43.607320000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,NAD83
"7687","8751292",Butomus umbellatus,-91.270049999999998,43.631169999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,NAD83
"7688","8751293",Butomus umbellatus,-91.268569999999997,43.639699999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,NAD83
"7689","8751296",Butomus umbellatus,-91.234600000000000,43.573790000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","29",NA,NAD83
"7690","8785071",Butomus umbellatus,-91.268659999999997,43.602029999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","30",NA,WGS84
"7691","8795977",Butomus umbellatus,-92.643249999999995,44.647910000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","20",2009-11-20,WGS84
"7692","8816641",Butomus umbellatus,-78.201750000000004,45.113309999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","20",2007-06-20,WGS84
"7693","8823107",Butomus umbellatus,-75.487409999999997,45.504010000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","17",2007-08-17,WGS84
"7694","8823246",Butomus umbellatus,-79.707859999999997,42.840890000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4","17",2008-04-17,WGS84
"7695","8823262",Butomus umbellatus,-76.570120000000003,44.457619999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","17",2008-05-17,WGS84
"7696","8823763",Butomus umbellatus,-76.220910000000003,44.856560000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","22",NA,WGS84
"7697","8823824",Butomus umbellatus,-77.305199999999999,44.473430000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","7","12",2006-07-12,WGS84
"7698","8823906",Butomus umbellatus,-80.466999999999999,43.498660000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","6","29",NA,WGS84
"7699","8823923",Butomus umbellatus,-83.036360000000002,42.314940000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","23",NA,WGS84
"7700","8823955",Butomus umbellatus,-79.669830000000005,43.559420000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","3","15",2006-03-15,WGS84
"7701","8824016",Butomus umbellatus,-75.704669999999993,45.385880000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","7","8",2007-07-08,WGS84
"7702","8824894",Butomus umbellatus,-94.821269999999998,50.120710000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","17",2007-08-17,WGS84
"7703","8825039",Butomus umbellatus,-80.975890000000007,42.987900000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","9","18",2006-09-18,WGS84
"7704","8825165",Butomus umbellatus,-79.469020000000000,43.645940000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","14",NA,WGS84
"7705","8825216",Butomus umbellatus,-75.182249999999996,45.286140000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","16",NA,WGS84
"7706","8825312",Butomus umbellatus,-75.925960000000003,45.306399999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","20",NA,WGS84
"7707","8825358",Butomus umbellatus,-76.914339999999996,44.158070000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","21",NA,WGS84
"7708","8825519",Butomus umbellatus,-79.396230000000003,44.846069999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","26",NA,WGS84
"7709","8825558",Butomus umbellatus,-75.188609999999997,45.314720000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","27",NA,WGS84
"7710","8825582",Butomus umbellatus,-80.434030000000007,43.403469999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","29",NA,WGS84
"7711","8825639",Butomus umbellatus,-80.344499999999996,43.412089999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","18",2007-01-18,WGS84
"7712","8825675",Butomus umbellatus,-80.345029999999994,43.383560000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","18",2007-02-18,WGS84
"7713","8825733",Butomus umbellatus,-80.313730000000007,43.321820000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","18",2007-06-18,WGS84
"7714","8825799",Butomus umbellatus,-79.877840000000006,43.403280000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","18",2007-01-18,WGS84
"7715","8825812",Butomus umbellatus,-76.611350000000002,44.234839999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","18",2007-08-18,WGS84
"7716","8825818",Butomus umbellatus,-77.700940000000003,43.995829999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","18",2007-08-18,WGS84
"7717","8825958",Butomus umbellatus,-83.074520000000007,42.264180000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","15",NA,WGS84
"7718","8825967",Butomus umbellatus,-83.048839999999998,42.256410000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","15",NA,WGS84
"7719","8825988",Butomus umbellatus,-76.222899999999996,44.777830000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","13",NA,WGS84
"7720","8826063",Butomus umbellatus,-75.887590000000003,45.366180000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","17",NA,WGS84
"7721","8826066",Butomus umbellatus,-82.515079999999998,41.986930000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","17",NA,WGS84
"7722","8826341",Butomus umbellatus,-75.472980000000007,45.443019999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","24",NA,WGS84
"7723","8826525",Butomus umbellatus,-79.326380000000000,43.631369999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","12","18",2008-12-18,WGS84
"7724","8826559",Butomus umbellatus,-78.291820000000001,44.366059999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","14",NA,WGS84
"7725","8826621",Butomus umbellatus,-80.277500000000003,42.564200000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","19",NA,WGS84
"7726","8826645",Butomus umbellatus,-82.091669999999993,42.384169999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","20",NA,WGS84
"7727","8826649",Butomus umbellatus,-82.848550000000003,41.996630000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","20",NA,WGS84
"7728","8826652",Butomus umbellatus,-76.062659999999994,44.350400000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","13",NA,WGS84
"7729","8826675",Butomus umbellatus,-75.812500000000000,45.353610000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","22",NA,WGS84
"7730","8826678",Butomus umbellatus,-76.042789999999997,44.534979999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","22",NA,WGS84
"7731","8826710",Butomus umbellatus,-76.017269999999996,44.546230000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","23",NA,WGS84
"7732","8826715",Butomus umbellatus,-76.622290000000007,44.538429999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","25",NA,WGS84
"7733","8826742",Butomus umbellatus,-81.864069999999998,42.255040000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","27",NA,WGS84
"7734","8826844",Butomus umbellatus,-79.957920000000001,43.074500000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","18",2009-05-18,WGS84
"7735","8826849",Butomus umbellatus,-76.723339999999993,44.773099999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","2","18",2009-02-18,WGS84
"7736","8827113",Butomus umbellatus,-76.189449999999994,44.363309999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","9","22",NA,WGS84
"7737","8827270",Butomus umbellatus,-75.304339999999996,45.254629999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","7","18",2010-07-18,WGS84
"7738","8827302",Butomus umbellatus,-82.855170000000001,41.997360000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","12","18",2009-12-18,WGS84
"7739","8827628",Butomus umbellatus,-77.313400000000001,44.479750000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","21",NA,WGS84
"7740","8827664",Butomus umbellatus,-77.113010000000003,45.820779999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","7","18",2007-07-18,WGS84
"7741","8827705",Butomus umbellatus,-78.814080000000004,43.876370000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","19",NA,WGS84
"7742","8827802",Butomus umbellatus,-75.482290000000006,45.375410000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","30",NA,WGS84
"7743","8827896",Butomus umbellatus,-79.333990000000000,43.622450000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","12","18",2008-12-18,WGS84
"7744","8827985",Butomus umbellatus,-82.410709999999995,42.463290000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","16",2008-11-16,WGS84
"7745","8828237",Butomus umbellatus,-82.463549999999998,42.834080000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","21",NA,WGS84
"7746","8828333",Butomus umbellatus,-75.824539999999999,45.349899999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","18",2009-03-18,WGS84
"7747","8828344",Butomus umbellatus,-94.595219999999998,50.141080000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","7","29",NA,WGS84
"7748","8828844",Butomus umbellatus,-77.320080000000004,44.487430000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","18",2007-11-18,WGS84
"7749","8829421",Butomus umbellatus,-76.237949999999998,44.548420000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","19",2006-06-19,WGS84
"7750","8829911",Butomus umbellatus,-77.304569999999998,44.478149999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","17",NA,WGS84
"7751","8829965",Butomus umbellatus,-82.511009999999999,42.038290000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","18",NA,WGS84
"7752","8829986",Butomus umbellatus,-82.830110000000005,42.172400000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","18",NA,WGS84
"7753","8830464",Butomus umbellatus,-79.874730000000000,43.295150000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","28",NA,WGS84
"7754","8830572",Butomus umbellatus,-75.967420000000004,45.326390000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","30",NA,WGS84
"7755","8830911",Butomus umbellatus,-77.388679999999994,44.192100000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","29",NA,WGS84
"7756","8830921",Butomus umbellatus,-76.897559999999999,44.272810000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","19",2007-05-19,WGS84
"7757","8831021",Butomus umbellatus,-82.393060000000006,42.373049999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","30",NA,WGS84
"7758","8831063",Butomus umbellatus,-79.394670000000005,42.864719999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","19",2007-03-19,WGS84
"7759","8831095",Butomus umbellatus,-80.586140000000000,43.547890000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","9","19",2007-09-19,WGS84
"7760","8831150",Butomus umbellatus,-82.399299999999997,42.363799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","19",2007-10-19,WGS84
"7761","8831312",Butomus umbellatus,-80.061509999999998,43.862960000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","14",NA,WGS84
"7762","8831328",Butomus umbellatus,-75.945949999999996,45.291879999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","14",NA,WGS84
"7763","8831516",Butomus umbellatus,-79.742810000000006,44.929659999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","18",NA,WGS84
"7764","8831561",Butomus umbellatus,-77.707750000000004,44.261519999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","18",NA,WGS84
"7765","8831681",Butomus umbellatus,-75.855050000000006,45.272109999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","18",NA,WGS84
"7766","8831895",Butomus umbellatus,-79.693190000000001,43.570360000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","24",NA,WGS84
"7767","8832258",Butomus umbellatus,-79.732929999999996,43.625599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","24",NA,WGS84
"7768","8832520",Butomus umbellatus,-78.397779999999997,44.265000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","19",2008-05-19,WGS84
"7769","8832559",Butomus umbellatus,-79.606960000000001,43.517510000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","19",2008-05-19,WGS84
"7770","8832706",Butomus umbellatus,-81.951070000000001,42.263570000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","19",2008-09-19,WGS84
"7771","8832763",Butomus umbellatus,-77.308210000000003,44.145890000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","19",2008-11-19,WGS84
"7772","8832855",Butomus umbellatus,-76.470889999999997,44.249310000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","19",2008-01-19,WGS84
"7773","8833087",Butomus umbellatus,-77.685140000000004,44.003019999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","19",NA,WGS84
"7774","8833091",Butomus umbellatus,-82.412090000000006,42.485439999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","18",NA,WGS84
"7775","8833233",Butomus umbellatus,-81.851830000000007,42.314140000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","20",NA,WGS84
"7776","8833312",Butomus umbellatus,-74.898430000000005,44.998060000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","25",NA,WGS84
"7777","8833321",Butomus umbellatus,-82.450609999999998,42.288449999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","25",NA,WGS84
"7778","8833415",Butomus umbellatus,-77.728579999999994,44.021070000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","24",NA,WGS84
"7779","8833442",Butomus umbellatus,-81.858279999999993,42.303910000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7780","8833464",Butomus umbellatus,-76.219729999999998,44.789340000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","25",NA,WGS84
"7781","8833495",Butomus umbellatus,-82.603650000000002,42.302990000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","1","19",2009-01-19,WGS84
"7782","8833518",Butomus umbellatus,-76.465419999999995,44.268850000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7783","8833612",Butomus umbellatus,-76.867639999999994,43.936560000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","2","19",2009-02-19,WGS84
"7784","8833687",Butomus umbellatus,-77.696879999999993,44.004019999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","19",2009-06-19,WGS84
"7785","8833705",Butomus umbellatus,-79.070790000000002,43.068489999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","27",NA,WGS84
"7786","8833714",Butomus umbellatus,-75.703310000000002,45.272379999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","8","19",2009-08-19,WGS84
"7787","8833877",Butomus umbellatus,-77.735330000000005,44.014640000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","19",2009-11-19,WGS84
"7788","8833988",Butomus umbellatus,-79.925190000000001,43.738169999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","9","19",NA,WGS84
"7789","8834025",Butomus umbellatus,-79.058989999999994,43.132010000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","6","24",NA,WGS84
"7790","8834029",Butomus umbellatus,-81.848339999999993,42.335560000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","9","14",NA,WGS84
"7791","8834198",Butomus umbellatus,-78.783959999999993,43.871079999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","19",2009-11-19,WGS84
"7792","8834210",Butomus umbellatus,-78.989189999999994,43.829599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","9","24",NA,WGS84
"7793","8834361",Butomus umbellatus,-76.481769999999997,44.564929999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","19",2008-11-19,WGS84
"7794","8834527",Butomus umbellatus,-75.786869999999993,45.372630000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","5","19",2010-05-19,WGS84
"7795","8834709",Butomus umbellatus,-74.834010000000006,45.629730000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","6","20",NA,WGS84
"7796","8834814",Butomus umbellatus,-78.806939999999997,43.881390000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","17",NA,WGS84
"7797","8834982",Butomus umbellatus,-76.188670000000002,45.394759999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","25",NA,WGS84
"7798","8835150",Butomus umbellatus,-76.228710000000007,44.781379999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","7","27",NA,WGS84
"7799","8835472",Butomus umbellatus,-75.917950000000005,44.398080000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","7","16",NA,WGS84
"7800","8835569",Butomus umbellatus,-76.780000000000001,45.771000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","19",2008-03-19,WGS84
"7801","8835770",Butomus umbellatus,-77.714939999999999,44.022239999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","11",2007-01-11,WGS84
"7802","8835822",Butomus umbellatus,-77.387749999999997,44.211700000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","6","25",NA,WGS84
