"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"377",75,"Geranium lucidum",-123.339159,44.600823,"cdround","USA","PRESENT",20,"iNaturalist","https://www.inaturalist.org/observations/41737402","HUMAN_OBSERVATION",2020,4,8,"2020-04-08","WGS84"
"378",76,"Geranium lucidum",-2.702287,53.717324,"cdround","GBR","PRESENT",4,"iNaturalist","https://www.inaturalist.org/observations/41897282","HUMAN_OBSERVATION",2020,4,10,"2020-04-10","WGS84"
"379",78,"Geranium lucidum",-2.939456,53.461144,"cdround","GBR","PRESENT",20,"iNaturalist","https://www.inaturalist.org/observations/42083083","HUMAN_OBSERVATION",2020,4,13,"2020-04-13","WGS84"
"380",80,"Geranium lucidum",19.093786,42.232564,"cdround","MNE","PRESENT",50,"iNaturalist","https://www.inaturalist.org/observations/41229355","HUMAN_OBSERVATION",2020,4,2,"2020-04-02","WGS84"
"381",81,"Geranium lucidum",-3.535258,41.059543,"cdround","ESP","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/42227514","HUMAN_OBSERVATION",2020,4,15,"2020-04-15","WGS84"
"382",82,"Geranium lucidum",-2.705829,53.728563,"cdround","GBR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/42227449","HUMAN_OBSERVATION",2020,4,14,"2020-04-14","WGS84"
"383",83,"Geranium lucidum",-3.688085,50.50539,"cdround","GBR","PRESENT",19,"iNaturalist","https://www.inaturalist.org/observations/42233437","HUMAN_OBSERVATION",2020,4,15,"2020-04-15","WGS84"
"384",84,"Geranium lucidum",-0.268293,51.486899,"cdround","GBR","PRESENT",9,"iNaturalist","https://www.inaturalist.org/observations/42237785","HUMAN_OBSERVATION",2020,4,15,"2020-04-15","WGS84"
"385",85,"Geranium lucidum",-3.037432,55.867313,"cdround","GBR","PRESENT",169,"iNaturalist","https://www.inaturalist.org/observations/42246999","HUMAN_OBSERVATION",2020,4,15,"2020-04-15","WGS84"
"386",86,"Geranium lucidum",-2.807551,51.383489,"cdround","GBR","PRESENT",111,"iNaturalist","https://www.inaturalist.org/observations/42095796","HUMAN_OBSERVATION",2020,4,13,"2020-04-13","WGS84"
"387",87,"Geranium lucidum",-3.078778,54.36012,"cdround","GBR","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/41820888","HUMAN_OBSERVATION",2020,4,9,"2020-04-09","WGS84"
"388",91,"Geranium lucidum",-123.213304,44.695879,"cdround","USA","PRESENT",366,"iNaturalist","https://www.inaturalist.org/observations/42218729","HUMAN_OBSERVATION",2020,4,14,"2020-04-14","WGS84"
"389",92,"Geranium lucidum",-1.469765,53.569954,"cdround","GBR","PRESENT",34,"iNaturalist","https://www.inaturalist.org/observations/42326351","HUMAN_OBSERVATION",2020,4,16,"2020-04-16","WGS84"
"390",93,"Geranium lucidum",-2.85696,53.367472,"cdround","GBR","PRESENT",1,"iNaturalist","https://www.inaturalist.org/observations/42336377","HUMAN_OBSERVATION",2020,4,16,"2020-04-16","WGS84"
"391",94,"Geranium lucidum",-1.142818,52.983798,"cdround","GBR","PRESENT",85,"iNaturalist","https://www.inaturalist.org/observations/42336542","HUMAN_OBSERVATION",2020,4,16,"2020-04-16","WGS84"
"392",95,"Geranium lucidum",-2.237578,51.413403,"cdround","GBR","PRESENT",12,"iNaturalist","https://www.inaturalist.org/observations/42168105","HUMAN_OBSERVATION",2020,4,14,"2020-04-14","WGS84"
"393",96,"Geranium lucidum",-2.77201,51.411439,"cdround","GBR","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/42302603","HUMAN_OBSERVATION",2020,4,16,"2020-04-16","WGS84"
"394",97,"Geranium lucidum",16.226458,48.103686,"cdround","AUT","PRESENT",25,"iNaturalist","https://www.inaturalist.org/observations/42617034","HUMAN_OBSERVATION",2020,4,17,"2020-04-17","WGS84"
"395",98,"Geranium lucidum",-0.277998,51.493251,"cdround","GBR","PRESENT",18,"iNaturalist","https://www.inaturalist.org/observations/42581697","HUMAN_OBSERVATION",2020,4,19,"2020-04-19","WGS84"
"396",99,"Geranium lucidum",-2.238119,52.684389,"cdround","GBR","PRESENT",64,"iNaturalist","https://www.inaturalist.org/observations/42388970","HUMAN_OBSERVATION",2020,4,17,"2020-04-17","WGS84"
"397",100,"Geranium lucidum",-2.201206,51.428826,"cdround","GBR","PRESENT",12,"iNaturalist","https://www.inaturalist.org/observations/42958458","HUMAN_OBSERVATION",2020,4,23,"2020-04-23","WGS84"
"398",102,"Geranium lucidum",-123.080308,44.855817,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/41247990","HUMAN_OBSERVATION",2020,4,1,"2020-04-01","WGS84"
"399",103,"Geranium lucidum",-122.72946,45.838693,"cdround","USA","PRESENT",128,"iNaturalist","https://www.inaturalist.org/observations/42788948","HUMAN_OBSERVATION",2020,4,21,"2020-04-21","WGS84"
"400",104,"Geranium lucidum",-122.755774,45.60235,"cdround","USA","PRESENT",148,"iNaturalist","https://www.inaturalist.org/observations/42421908","HUMAN_OBSERVATION",2020,4,17,"2020-04-17","WGS84"
"401",105,"Geranium lucidum",-4.277972,53.103152,"cdround","GBR","PRESENT",22,"iNaturalist","https://www.inaturalist.org/observations/42472216","HUMAN_OBSERVATION",2020,4,18,"2020-04-18","WGS84"
"402",106,"Geranium lucidum",0.982108,51.118922,"cdround","GBR","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/42746393","HUMAN_OBSERVATION",2020,4,20,"2020-04-20","WGS84"
"403",107,"Geranium lucidum",-123.364643,45.000061,"cdround","USA","PRESENT",61,"iNaturalist","https://www.inaturalist.org/observations/42960378","HUMAN_OBSERVATION",2020,4,21,"2020-04-21","WGS84"
"404",108,"Geranium lucidum",-122.584604,45.429262,"cdround","USA","PRESENT",520,"iNaturalist","https://www.inaturalist.org/observations/42348549","HUMAN_OBSERVATION",2020,4,14,"2020-04-14","WGS84"
"405",109,"Geranium lucidum",0.873925,51.973703,"cdround","GBR","PRESENT",16,"iNaturalist","https://www.inaturalist.org/observations/42702954","HUMAN_OBSERVATION",2020,4,20,"2020-04-20","WGS84"
"406",110,"Geranium lucidum",-5.113149,50.120673,"cdround","GBR","PRESENT",8,"iNaturalist","https://www.inaturalist.org/observations/42958600","HUMAN_OBSERVATION",2020,4,23,"2020-04-23","WGS84"
"407",111,"Geranium lucidum",-122.871117,45.452323,"cdround","USA","PRESENT",196,"iNaturalist","https://www.inaturalist.org/observations/42812927","HUMAN_OBSERVATION",2020,4,20,"2020-04-20","WGS84"
"408",113,"Geranium lucidum",-122.594331,45.147564,"cdround","USA","PRESENT",11,"iNaturalist","https://www.inaturalist.org/observations/42924752","HUMAN_OBSERVATION",2020,4,20,"2020-04-20","WGS84"
"409",114,"Geranium lucidum",-122.764221,45.363852,"cdround","USA","PRESENT",26,"iNaturalist","https://www.inaturalist.org/observations/42359810","HUMAN_OBSERVATION",2020,4,16,"2020-04-16","WGS84"
"410",115,"Geranium lucidum",-1.957068,53.471885,"cdround","GBR","PRESENT",38,"iNaturalist","https://www.inaturalist.org/observations/42933795","HUMAN_OBSERVATION",2020,4,23,"2020-04-23","WGS84"
"411",117,"Geranium lucidum",-122.301118,45.500282,"cdround","USA","PRESENT",672,"iNaturalist","https://www.inaturalist.org/observations/42503890","HUMAN_OBSERVATION",2020,4,18,"2020-04-18","WGS84"
"412",119,"Geranium lucidum",-1.135302,52.971534,"cdround","GBR","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/43277618","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"413",120,"Geranium lucidum",-2.158308,52.44959,"cdround","GBR","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/43045750","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"414",122,"Geranium lucidum",-2.139811,52.559812,"cdround","GBR","PRESENT",24,"iNaturalist","https://www.inaturalist.org/observations/43122226","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"415",123,"Geranium lucidum",-2.879557,51.317933,"cdround","GBR","PRESENT",279,"iNaturalist","https://www.inaturalist.org/observations/43449396","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"416",124,"Geranium lucidum",-1.982043,52.468603,"cdround","GBR","PRESENT",64,"iNaturalist","https://www.inaturalist.org/observations/43902161","HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"417",125,"Geranium lucidum",-2.623844,53.63725,"cdround","GBR","PRESENT",26,"iNaturalist","https://www.inaturalist.org/observations/43285759","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"418",126,"Geranium lucidum",-0.813804,51.349914,"cdround","GBR","PRESENT",9,"iNaturalist","https://www.inaturalist.org/observations/44257261","HUMAN_OBSERVATION",2020,4,29,"2020-04-29","WGS84"
"419",127,"Geranium lucidum",-2.478517,51.533285,"cdround","GBR","PRESENT",22,"iNaturalist","https://www.inaturalist.org/observations/43080328","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"420",129,"Geranium lucidum",33.669155,44.465419,"cdround","UKR","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/44226131","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"421",130,"Geranium lucidum",-1.154065,52.98763,"cdround","GBR","PRESENT",368,"iNaturalist","https://www.inaturalist.org/observations/43674650","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"422",131,"Geranium lucidum",-123.309202,44.127768,"cdround","USA","PRESENT",17,"iNaturalist","https://www.inaturalist.org/observations/43457274","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"423",132,"Geranium lucidum",-2.389386,53.873479,"cdround","GBR","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/43129134","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"424",133,"Geranium lucidum",-1.905592,55.314017,"cdround","GBR","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/43649114","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"425",134,"Geranium lucidum",-123.160071,44.034573,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/43214421","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"426",135,"Geranium lucidum",-2.27929,53.436235,"cdround","GBR","PRESENT",17,"iNaturalist","https://www.inaturalist.org/observations/43055332","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"427",136,"Geranium lucidum",-1.92676,52.428123,"cdround","GBR","PRESENT",35,"iNaturalist","https://www.inaturalist.org/observations/43317602","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"428",137,"Geranium lucidum",-1.876877,52.564512,"cdround","GBR","PRESENT",16,"iNaturalist","https://www.inaturalist.org/observations/43635846","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"429",138,"Geranium lucidum",-3.606462,50.41089,"cdround","GBR","PRESENT",130,"iNaturalist","https://www.inaturalist.org/observations/44403000","HUMAN_OBSERVATION",2020,4,30,"2020-04-30","WGS84"
"430",139,"Geranium lucidum",-2.837895,53.636947,"cdround","GBR","PRESENT",32,"iNaturalist","https://www.inaturalist.org/observations/43629823","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"431",141,"Geranium lucidum",-1.195345,52.959603,"cdround","GBR","PRESENT",190,"iNaturalist","https://www.inaturalist.org/observations/43856145","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"432",142,"Geranium lucidum",-0.282639,51.498056,"cdround","GBR","PRESENT",7,"iNaturalist","https://www.inaturalist.org/observations/43638937","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"433",143,"Geranium lucidum",-123.013192,44.027383,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/43760331","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"434",144,"Geranium lucidum",-2.058326,52.510378,"cdround","GBR","PRESENT",4,"iNaturalist","https://www.inaturalist.org/observations/43105737","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"435",145,"Geranium lucidum",-2.550385,51.435994,"cdround","GBR","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/43865826","HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"436",146,"Geranium lucidum",-2.119444,52.558333,"cdround","GBR","PRESENT",3,"iNaturalist","https://www.inaturalist.org/observations/43911485","HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"437",149,"Geranium lucidum",-0.436648,52.142491,"cdround","GBR","PRESENT",349,"iNaturalist","https://www.inaturalist.org/observations/43562594","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"438",150,"Geranium lucidum",33.780036,44.505563,"cdround","UKR","PRESENT",8,"iNaturalist","https://www.inaturalist.org/observations/44343855","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"439",151,"Geranium lucidum",-3.173051,55.941754,"cdround","GBR","PRESENT",175,"iNaturalist","https://www.inaturalist.org/observations/44393665","HUMAN_OBSERVATION",2020,4,30,"2020-04-30","WGS84"
"440",152,"Geranium lucidum",-0.164382,50.898657,"cdround","GBR","PRESENT",4,"iNaturalist","https://www.inaturalist.org/observations/43344403","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"441",154,"Geranium lucidum",-122.980543,44.002542,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/43475549","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"442",155,"Geranium lucidum",-4.059322,55.895726,"cdround","GBR","PRESENT",21,"iNaturalist","https://www.inaturalist.org/observations/44144234","HUMAN_OBSERVATION",2020,4,28,"2020-04-28","WGS84"
"443",156,"Geranium lucidum",-0.279238,51.502658,"cdround","GBR","PRESENT",8,"iNaturalist","https://www.inaturalist.org/observations/43662037","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"444",157,"Geranium lucidum",-2.170219,52.452225,"cdround","GBR","PRESENT",15,"iNaturalist","https://www.inaturalist.org/observations/43742029","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"445",158,"Geranium lucidum",-2.633902,53.338592,NA,"GBR","PRESENT",15,"iNaturalist","https://www.inaturalist.org/observations/44261216","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"446",159,"Geranium lucidum",-2.144378,52.607986,"cdround","GBR","PRESENT",171,"iNaturalist","https://www.inaturalist.org/observations/44395912","HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"447",161,"Geranium lucidum",-122.333299,45.30434,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/43459764","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"448",164,"Geranium lucidum",-123.07728,44.007143,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/44051582","HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"449",166,"Geranium lucidum",-1.952147,53.810017,"cdround","GBR","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/43301903","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"450",167,"Geranium lucidum",-1.614733,53.822625,"cdround","GBR","PRESENT",96,"iNaturalist","https://www.inaturalist.org/observations/44300405","HUMAN_OBSERVATION",2020,4,14,"2020-04-14","WGS84"
"451",168,"Geranium lucidum",33.672778,44.468185,"cdround","UKR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/44221567","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"452",169,"Geranium lucidum",13.387539,56.01077,"gass84","SWE","PRESENT",10,"ArtDatabanken",NA,"HUMAN_OBSERVATION",2020,4,10,"2020-04-10","WGS84"
"453",171,"Geranium lucidum",-4.305554,55.879957,"cdround","GBR","PRESENT",15,"iNaturalist","https://www.inaturalist.org/observations/44460527","HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"454",173,"Geranium lucidum",-1.93856,52.423296,"cdround","GBR","PRESENT",7,"iNaturalist","https://www.inaturalist.org/observations/43603584","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"455",174,"Geranium lucidum",-124.095763,40.87529,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/42813274","HUMAN_OBSERVATION",2020,4,21,"2020-04-21","WGS84"
"456",175,"Geranium lucidum",-2.074111,52.504508,"cdround","GBR","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/44537338","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"457",176,"Geranium lucidum",-0.765463,52.003568,"cdround","GBR","PRESENT",48,"iNaturalist","https://www.inaturalist.org/observations/43411339","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"458",177,"Geranium lucidum",-5.082969,40.207799,"cdround","ESP","PRESENT",15,"iNaturalist","https://www.inaturalist.org/observations/42906467","HUMAN_OBSERVATION",2020,4,22,"2020-04-22","WGS84"
"459",178,"Geranium lucidum",-111.789055,40.610908,"cdround","USA","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/43149591","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"460",179,"Geranium lucidum",-2.961843,56.465219,"cdround","GBR","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/42949595","HUMAN_OBSERVATION",2020,4,23,"2020-04-23","WGS84"
"461",180,"Geranium lucidum",-123.32263,44.407922,"cdround","USA","PRESENT",50,"iNaturalist","https://www.inaturalist.org/observations/44952997","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"462",182,"Geranium lucidum",-123.093269,43.803317,"cdround","USA","PRESENT",122,"iNaturalist","https://www.inaturalist.org/observations/43834040","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"463",183,"Geranium lucidum",-123.531776,44.570353,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/44422189","HUMAN_OBSERVATION",2020,4,30,"2020-04-30","WGS84"
"464",184,"Geranium lucidum",10.917298,59.190778,"cdround,gass84","NOR","PRESENT",10,"nbf",NA,"HUMAN_OBSERVATION",2020,4,12,"2020-04-12","WGS84"
"465",185,"Geranium lucidum",10.928517,59.182071,"cdround,gass84","NOR","PRESENT",10,"nbf",NA,"HUMAN_OBSERVATION",2020,4,13,"2020-04-13","WGS84"
"466",186,"Geranium lucidum",5.622097,60.457136,"cdround,gass84","NOR","PRESENT",5,"nbf",NA,"HUMAN_OBSERVATION",2020,4,12,"2020-04-12","WGS84"
"467",187,"Geranium lucidum",10.930718,59.179812,"cdround,gass84","NOR","PRESENT",10,"nbf",NA,"HUMAN_OBSERVATION",2020,4,13,"2020-04-13","WGS84"
"468",188,"Geranium lucidum",-122.497287,45.539361,"cdround","USA","PRESENT",22,"iNaturalist","https://www.inaturalist.org/observations/44175791","HUMAN_OBSERVATION",2020,4,28,"2020-04-28","WGS84"
"469",189,"Geranium lucidum",-123.272812,44.56403,"cdround","USA","PRESENT",26,"iNaturalist","https://www.inaturalist.org/observations/45436443","HUMAN_OBSERVATION",2020,4,15,"2020-04-15","WGS84"
"470",190,"Geranium lucidum",-4.072137,50.99874,"cdround","GBR","PRESENT",153,"iNaturalist","https://www.inaturalist.org/observations/48343285","HUMAN_OBSERVATION",2020,4,12,"2020-04-12","WGS84"
"471",192,"Geranium lucidum",-2.120891,53.552557,"cdround","GBR","PRESENT",497,"iNaturalist","https://www.inaturalist.org/observations/41907032","HUMAN_OBSERVATION",2020,4,11,"2020-04-11","WGS84"
"472",193,"Geranium lucidum",12.445736,58.81351,"gass84","SWE","PRESENT",83,"ArtDatabanken",NA,"HUMAN_OBSERVATION",2020,4,13,"2020-04-13","WGS84"
"473",195,"Geranium lucidum",13.350214,58.560222,"cdround,gass84","SWE","PRESENT",10,"ArtDatabanken",NA,"HUMAN_OBSERVATION",2020,4,21,"2020-04-21","WGS84"
"474",197,"Geranium lucidum",-122.590948,45.513609,"cdround","USA","PRESENT",30,"iNaturalist","https://www.inaturalist.org/observations/43653204","HUMAN_OBSERVATION",2020,4,26,"2020-04-26","WGS84"
"475",198,"Geranium lucidum",-123.325939,44.420184,"cdround","USA","PRESENT",526,"iNaturalist","https://www.inaturalist.org/observations/42355229","HUMAN_OBSERVATION",2020,4,16,"2020-04-16","WGS84"
"476",199,"Geranium lucidum",-122.815208,45.390925,"cdround","USA","PRESENT",32,"iNaturalist","https://www.inaturalist.org/observations/43484714","HUMAN_OBSERVATION",2020,4,25,"2020-04-25","WGS84"
"477",201,"Geranium lucidum",-122.473118,45.389959,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/41408691","HUMAN_OBSERVATION",2020,4,4,"2020-04-04","WGS84"
"478",202,"Geranium lucidum",-123.084832,44.005355,"cdround","USA","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/44308859","HUMAN_OBSERVATION",2020,4,28,"2020-04-28","WGS84"
"479",203,"Geranium lucidum",11.687434,42.737699,"cdround","ITA","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/44297383","HUMAN_OBSERVATION",2020,4,29,"2020-04-29","WGS84"
"480",205,"Geranium lucidum",16.39305,57.272867,"cdround,gass84","SWE","PRESENT",5,"ArtDatabanken",NA,"HUMAN_OBSERVATION",2020,4,27,"2020-04-27","WGS84"
"481",206,"Geranium lucidum",-123.232906,44.068226,"cdround","USA","PRESENT",80,"iNaturalist","https://www.inaturalist.org/observations/57199201","HUMAN_OBSERVATION",2020,4,24,"2020-04-24","WGS84"
"482",207,"Geranium lucidum",-122.506602,45.641612,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/41576739","HUMAN_OBSERVATION",2020,4,6,"2020-04-06","WGS84"
"483",208,"Geranium lucidum",-122.946155,44.001931,"cdround","USA","PRESENT",164,"iNaturalist","https://www.inaturalist.org/observations/69041143","HUMAN_OBSERVATION",2020,4,2,"2020-04-02","WGS84"
"484",209,"Geranium lucidum",4.50486,51.17897,"refuriiv","BEL","PRESENT",700,"INBO",NA,"HUMAN_OBSERVATION",2020,4,3,"2020-04-03","WGS84"
"485",210,"Geranium lucidum",4.47672,51.37675,NA,"BEL","PRESENT",700,"INBO","http://Waarnemingen.be","HUMAN_OBSERVATION",2020,4,10,"2020-04-10","WGS84"
"486",211,"Geranium lucidum",4.49106,51.36775,NA,"BEL","PRESENT",700,"INBO","http://Waarnemingen.be","HUMAN_OBSERVATION",2020,4,5,"2020-04-05","WGS84"
"487",213,"Geranium lucidum",-2.835954,52.617316,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,4,1,"2020-04-01","WGS84"
"488",214,"Geranium lucidum",-2.719277,52.70798,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,4,12,"2020-04-12","WGS84"
"489",215,"Geranium lucidum",-2.748722,52.698808,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,4,19,"2020-04-19","WGS84"
"490",218,"Geranium lucidum",-2.890747,52.733336,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",2020,4,11,"2020-04-11","WGS84"
"491",219,"Geranium lucidum",-2.851246,52.644177,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,4,1,"2020-04-01","WGS84"
"492",222,"Geranium lucidum",-123.245266,45.614029,"cdround","USA","PRESENT",26,"iNaturalist","https://www.inaturalist.org/observations/52910708","HUMAN_OBSERVATION",2020,4,11,"2020-04-11","WGS84"
"493",223,"Geranium lucidum",-1.88312,53.82522,NA,"GBR","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/76146847","HUMAN_OBSERVATION",2020,4,11,"2020-04-11","WGS84"
"494",224,"Geranium lucidum",-3.922505,50.363099,"cdround","GBR","PRESENT",32,"iNaturalist","https://www.inaturalist.org/observations/81669219","HUMAN_OBSERVATION",2020,4,8,"2020-04-08","WGS84"
"495",226,"Geranium lucidum",-3.217383,50.79379,"cdround","GBR","PRESENT",32,"iNaturalist","https://www.inaturalist.org/observations/45078638","HUMAN_OBSERVATION",2020,5,6,"2020-05-06","WGS84"
"496",227,"Geranium lucidum",5.66339,52.193243,"cdround","NLD","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/44718468","HUMAN_OBSERVATION",2020,5,3,"2020-05-03","WGS84"
"497",228,"Geranium lucidum",-2.735897,51.482383,"cdround","GBR","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/44989082","HUMAN_OBSERVATION",2020,5,5,"2020-05-05","WGS84"
"498",229,"Geranium lucidum",-1.154997,52.555857,"cdround","GBR","PRESENT",15,"iNaturalist","https://www.inaturalist.org/observations/44727090","HUMAN_OBSERVATION",2020,5,3,"2020-05-03","WGS84"
"499",230,"Geranium lucidum",-2.361881,51.640258,"cdround","GBR","PRESENT",37,"iNaturalist","https://www.inaturalist.org/observations/45066716","HUMAN_OBSERVATION",2020,5,6,"2020-05-06","WGS84"
"500",231,"Geranium lucidum",-0.299105,51.48658,"cdround","GBR","PRESENT",23,"iNaturalist","https://www.inaturalist.org/observations/44488909","HUMAN_OBSERVATION",2020,5,1,"2020-05-01","WGS84"
"501",232,"Geranium lucidum",-123.109735,44.050671,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/44808174","HUMAN_OBSERVATION",2020,5,3,"2020-05-03","WGS84"
"502",234,"Geranium lucidum",-122.416735,45.381312,"cdround","USA","PRESENT",109,"iNaturalist","https://www.inaturalist.org/observations/44879563","HUMAN_OBSERVATION",2020,5,3,"2020-05-03","WGS84"
"503",235,"Geranium lucidum",-122.651151,45.352361,"cdround","USA","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/45028249","HUMAN_OBSERVATION",2020,5,5,"2020-05-05","WGS84"
"504",237,"Geranium lucidum",-0.557962,53.581045,"cdround","GBR","PRESENT",7,"iNaturalist","https://www.inaturalist.org/observations/44869538","HUMAN_OBSERVATION",2020,5,4,"2020-05-04","WGS84"
"505",239,"Geranium lucidum",-123.047255,44.906383,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/45302554","HUMAN_OBSERVATION",2020,5,8,"2020-05-08","WGS84"
"506",240,"Geranium lucidum",-1.547241,52.780911,"cdround","GBR","PRESENT",30,"iNaturalist","https://www.inaturalist.org/observations/45260738","HUMAN_OBSERVATION",2020,5,8,"2020-05-08","WGS84"
"507",241,"Geranium lucidum",-2.131897,52.783987,"cdround","GBR","PRESENT",20,"iNaturalist","https://www.inaturalist.org/observations/45264343","HUMAN_OBSERVATION",2020,5,8,"2020-05-08","WGS84"
"508",242,"Geranium lucidum",-123.020005,44.035869,"cdround","USA","PRESENT",83,"iNaturalist","https://www.inaturalist.org/observations/46158916","HUMAN_OBSERVATION",2020,5,16,"2020-05-16","WGS84"
"509",243,"Geranium lucidum",-122.876734,44.358448,"cdround","USA","PRESENT",50,"iNaturalist","https://www.inaturalist.org/observations/45524387","HUMAN_OBSERVATION",2020,5,10,"2020-05-10","WGS84"
"510",244,"Geranium lucidum",-1.574762,53.821708,"cdround","GBR","PRESENT",65,"iNaturalist","https://www.inaturalist.org/observations/45361487","HUMAN_OBSERVATION",2020,5,9,"2020-05-09","WGS84"
"511",245,"Geranium lucidum",33.662952,44.470087,"cdround","UKR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/46259648","HUMAN_OBSERVATION",2020,5,3,"2020-05-03","WGS84"
