,water,Longitude,Latitude
342,44.18022114,-114.75036,53.63257
343,3.169354925,-114.63949,53.65197
344,58.14022289,-114.67718,53.63298
345,44.08070656,-114.78797,53.60519
346,51.33864641,-114.76519,53.62576
347,17.7333222,-83.59673,41.60134
348,13.18441427,-83.98435,42.43382
349,4.148084798,-76.03449,44.50826
350,57.79612659,-76.50832,42.46007
351,46.2441545,-116.54389,48.2725
352,15.10992405,-78.92583,43.855
353,18.32794722,-76.01545,44.49264
354,42.84554619,-76.20898,44.78427
355,86.75961412,-88.67814,44.07594
356,19.58152555,-77.76025,44.3761
357,28.95856648,-77.56987,44.10171
358,8.934579335,-94.66091,50.01458
359,41.0267178,-94.70179,50.01011
360,67.49194074,-94.70599,49.9941
361,29.02117938,-94.7289,49.99298
362,72.13347765,-95.54392,45.82822
363,74.32023623,-94.67826,50.02199
364,71.73731589,-94.67459,50.03084
365,41.52718515,-112.67994,43.01942
366,57.7724059,-112.63216,42.98972
367,66.19843843,-112.64565,42.99145
368,57.42717976,-112.61603,42.97979
369,98.5779975,-112.6128,42.96875
370,39.61324142,-112.8467,42.80329
371,25.44791734,-112.81244,42.82322
372,41.61484398,-112.65882,43.00751
373,91.03680427,-112.67139,43.00639
374,44.97239539,-119.173,45.918
375,62.56399556,-119.219,45.9228
376,45.89999538,-119.157,45.92
377,55.23686844,-82.86809,42.32518
378,100,-91.56912,44.0385
379,35.42468004,-91.91021,44.26111
380,68.3663968,-90.39078,41.57
381,54.01619975,-91.89692,44.28411
382,100,-88.66051,44.07103
383,14.87176402,-89.6694,43.37242
384,48.58525311,-91.22809,43.74425
385,63.90081563,-91.76561,44.15254
386,73.92251268,-94.68295,50.01256
387,11.30200105,-94.57515,49.7483
388,4.63139124,-94.6619,49.72336
389,55.48307196,-86.74839,41.61018
390,64.21609536,-119.06338,45.9652
391,58.95771211,-119.28883,45.94567
392,74.44928459,-118.93453,46.05393
393,100,-118.93222,46.09409
394,56.96573966,-119.2719,45.93135
395,66.16264493,-119.25595,45.93159
396,100,-119.60711,45.90821
397,82.50937549,-120.02557,45.7946
398,69.69254019,-120.16952,45.7521
399,68.04117961,-120.06542,45.77764
400,44.83811736,-119.374,45.92798
401,38.58039431,-119.35108,45.93328
402,43.9620077,-119.33771,45.93319
403,51.63084025,-119.56701,45.93723
404,50.82037588,-119.55215,45.93358
405,95.43621628,-119.56229,45.92663
406,70.24848251,-119.54018,45.91794
407,59.64000199,-119.50644,45.9115
408,43.6772553,-119.49249,45.91049
409,52.67369138,-119.60063,45.93231
410,58.57841872,-119.61278,45.92748
411,63.65155676,-119.6289,45.92169
412,47.94237966,-119.65185,45.91281
413,38.7147389,-119.67405,45.90348
414,100,-119.62096,45.91075
415,98.47074766,-119.63808,45.91027
416,42.77000426,-119.89238,45.83825
417,68.04542425,-120.13288,45.78203
418,46.49932119,-119.92848,45.83645
419,47.16774542,-120.49401,45.70475
420,51.09343924,-120.53112,45.73025
421,73.64051024,-118.95764,46.13683
422,63.37135181,-118.95766,46.15384
423,49.39218975,-118.97344,46.15835
424,59.11328854,-118.98309,46.17017
425,46.65532117,-118.99353,46.17731
426,75.96878057,-119.01007,46.18097
427,24.74155553,-119.01221,46.19006
428,29.08085943,-118.91531,46.06089
429,74.3562026,-118.94624,46.13119
430,59.95080556,-118.94299,46.15221
431,82.26277547,-118.94862,46.14404
432,4.534992934,-93.56393,44.96323
433,19.41391377,-91.24405,43.74653
434,37.26777992,-91.23228,43.73515
435,64.1723814,-91.22478,43.66227
436,100,-91.2598,43.66433
437,65.54616997,-91.21768,43.70266
438,100,-91.26053,43.61576
439,100,-91.26177,43.62833
440,84.1777961,-91.22538,43.67644
441,88.17769719,-91.22174,43.69257
442,100,-91.2303,43.69976
443,100,-91.9768,44.37254
444,71.00509059,-91.96281,44.37374
445,77.80490522,-91.27273,43.64255
446,82.17997158,-91.2346,43.57379
447,96.13049335,-92.64325,44.64791
448,15.47385943,-78.20175,45.11331
449,78.03985422,-76.1702,44.31273
450,100,-79.70786,42.84089
451,0.751909607,-76.57012,44.45762
452,49.93084979,-77.3052,44.47343
453,13.5184556,-83.03636,42.31494
454,70.3749883,-76.91434,44.15807
455,11.64645493,-77.70094,43.99583
456,1.358261627,-82.51508,41.98693
457,8.155126658,-76.22322,44.77768
458,82.79120241,-80.2775,42.5642
459,34.36720334,-82.84855,41.99663
460,59.72479568,-75.8125,45.35361
461,9.439226019,-76.62229,44.53843
462,40.43976747,-81.86407,42.25504
463,38.55199287,-75.82454,45.3499
464,0.217901156,-76.23795,44.54842
465,75.17360869,-79.39467,42.86472
466,27.12507011,-79.74281,44.92966
467,35.29169335,-77.70775,44.26152
468,72.10504351,-79.32719,43.62937
469,5.427168217,-82.41209,42.48544
470,71.44638799,-74.89843,44.99806
471,53.64838783,-81.85178,42.31413
472,50.19273724,-81.85809,42.30396
473,26.09721389,-82.60365,42.30299
474,76.82666263,-78.81248,43.87022
475,13.39312802,-76.86764,43.93656
476,18.33965427,-77.73533,44.01464
477,25.08382808,-75.78687,45.37263
478,15.66439376,-74.83401,45.62973
479,1.708063447,-78.80694,43.88139
480,26.38059173,-75.91795,44.39808
481,24.05279913,-78.14677,44.56691
482,76.75497738,-75.49889,45.50111
483,41.1923445,-77.36702,44.15926
484,33.63928616,-80.53549,42.57533
485,3.911526783,-83.01685,42.02893
486,17.66399577,-77.10778,45.825
487,32.7220334,-75.62836,45.46266
488,21.6244317,-79.91774,43.27484
489,0.894030898,-76.2129,45.47574
490,29.05097253,-82.62271,42.29854
491,83.58785133,-76.47251,44.25006
492,39.29274235,-75.74989,45.40671
493,22.49918413,-76.48058,44.23774
494,73.48770446,-79.33569,43.62235
495,12.65000139,-75.63,45.1
496,0.805787184,-81.84895,42.34047
497,40.73043154,-76.00623,44.50552
498,17.60443948,-76.16573,44.32753
499,68.67840634,-77.09149,43.86383
500,43.49523552,-77.5545,44.10263
501,81.55754333,-83.0457,42.03321
502,48.25870331,-79.61794,43.22333
503,7.338794796,-79.96143,42.81659
504,56.80866519,-78.79926,43.8708
505,54.07850008,-77.02713,45.73399
506,14.90804713,-76.25429,44.48265
507,68.99569216,-75.24597,45.57993
508,20.33199206,-82.73962,42.29679
509,43.45110934,-88.44222,43.79633
510,,-122.617671,53.032808
511,,-122.247636,49.145497
512,,-122.22429,49.146059
513,,-122.234461,49.155188
514,,-120.974041,49.784736
515,,-122.948691,50.141856
