"","species","decimallongitude","decimallatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateuncertaintyinmeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName"
"80","Pilosella officinarum",11.972468,57.932327,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050043765",NA,"HUMAN_OBSERVATION",2000,5,1,"2000-05-01T00:00:00","WGS84",NA
"81","Pilosella officinarum",11.332795,58.812743,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050119158",NA,"HUMAN_OBSERVATION",2000,5,11,"2000-05-11T00:00:00","WGS84",NA
"82","Pilosella officinarum",11.891934,58.224299,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050236027",NA,"HUMAN_OBSERVATION",2000,5,10,"2000-05-10T00:00:00","WGS84",NA
"83","Pilosella officinarum",11.917895,57.802773,"gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050401063",NA,"HUMAN_OBSERVATION",2000,5,10,"2000-05-10T00:00:00","WGS84",NA
"84","Pilosella officinarum",11.306133,58.804536,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050467114",NA,"HUMAN_OBSERVATION",2000,5,4,"2000-05-04T00:00:00","WGS84",NA
"85","Pilosella officinarum",11.458074,58.462493,"gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050498601",NA,"HUMAN_OBSERVATION",2000,5,25,"2000-05-25T00:00:00","WGS84",NA
"86","Pilosella officinarum",11.644457,58.334126,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050505046",NA,"HUMAN_OBSERVATION",2000,5,11,"2000-05-11T00:00:00","WGS84",NA
"87","Pilosella officinarum",12.038727,58.418698,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3077778370",NA,"HUMAN_OBSERVATION",2000,5,21,"2000-05-21T00:00:00","WGS84",NA
"88","Pilosella officinarum",11.466977,58.277609,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3077925380",NA,"HUMAN_OBSERVATION",2000,5,7,"2000-05-07T00:00:00","WGS84",NA
"89","Pilosella officinarum",11.812289,58.749048,"gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3078062393",NA,"HUMAN_OBSERVATION",2000,5,20,"2000-05-20T00:00:00","WGS84",NA
"90","Pilosella officinarum",11.234475,58.659328,"gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3078433407",NA,"HUMAN_OBSERVATION",2000,5,7,"2000-05-07T00:00:00","WGS84",NA
