"","Longitude","Latitude"
"523",-78.308188,37.385531
"524",-79.264794,37.4678
"525",-86.253007,32.615853
"526",-79.808549,36.072476
"527",-77.459047,37.532072
"528",-77.476455,37.590225
"529",-94.80778,37.64778
"530",-82.491844,35.586994
"531",-82.472747,35.546332
"532",-89.985248,35.146073
"533",-78.470319,37.067538
"534",-82.068268,39.014015
"535",-85.891886,35.217856
"536",-80.048164,37.274971
"537",-94.721518,33.019503
"538",-79.002721,35.901583
"539",-76.326909,39.833067
"540",-84.314791,33.758403
"541",-81.072833,35.508017
"542",-81.96867,33.523538
"543",-90.897579,32.319696
"544",-94.138543,35.720867
"545",-82.655112,42.035135
"546",-71.12833,42.29861
"547",-82.910213,34.808307
"548",-73.25316,41.15986
"549",-83.265925,36.223299
"550",-81.10388,38.05277
"551",-83.124597,35.341372
"552",-85.345584,35.709225
"553",-87.14266,35.213936
"554",-84.193866,30.877082
"555",-74.36166,40.90666
"556",-85.374961,35.117295
"557",-78.258577,35.666781
"558",-80.714044,40.104474
"559",-81.402402,38.018658
"560",-83.180521,35.313181
"561",-76.551349,37.793292
"562",-82.328457,38.607581
"563",-93.84779,31.432525
"564",-88.600304,35.44007
"565",-95.07519,37.31578
"566",-94.94813,37.19984
"567",-74.03059,40.41459
"568",-84.17975,33.3637
"569",-95.59584,36.30679
"570",-83.73972,33.96642
"571",-83.06222,34.28909
"572",-89.50727,37.35154
"573",-85.08288,33.02176
"574",-76.97799,38.94871
"575",-76.71161,38.94931
"576",-77.00021,38.97092
"577",-85.63696,30.1535
"578",-84.3207,34.85707
"579",-84.32865,33.88533
"580",-84.3823,33.72452
"581",-76.79637,38.8303
"582",-77.05589,38.94663
"583",-89.65399,37.11635
"584",-77.08665,38.90275
"585",-85.25576,34.94191
"586",-85.34365,35.01051
"587",-82.01241,34.14916
"588",-77.09938,38.91724
"589",-77.05416,38.95965
"590",-76.94042,38.87286
"591",-77.12447,38.94728
"592",-93.10046,36.02851
"593",-81.03105,37.89909
"594",-86.05443,37.20027
"595",-91.20709,31.65099
"596",-91.04115,31.86432
"597",-90.95743,31.96586
