"","Longitude","Latitude"
"686",-103.85019,47.40961
"687",-103.85082,47.39801
"688",-103.51328,47.36709
"689",-106.46472,38.11397
"690",-116.32201,45.67831
"691",-113.87462,45.22978
"692",-113.4182,44.5926
"693",-103.61021,47.12065
"694",-103.35289,47.03144
"695",-115.9685,41.84104
"696",-111.21651,42.38936
"697",-111.17268,42.34615
"698",-113.93329,45.01765
"699",-113.48581,44.82611
"700",-113.43239,45.41933
"701",-113.93114,45.40847
"702",-113.83688,45.0442
"703",-112.93192,42.24607
"704",-113.38043,44.67139
"705",-113.89729,45.13972
"706",-113.87403,45.1493
"707",-111.48126,42.12943
"708",-103.52974,47.0816
"709",-112.19424,44.44088
"710",-106.27988,37.85057
"711",-106.27326,38.10646
"712",-110.73039,43.35683
"713",-107.51127,38.4007
"714",-111.59294,44.8963
"715",-106.50519,38.13998
"716",-111.4469,42.11294
"717",-105.98027,38.24396
"718",-113.0134,45.83585
"719",-113.96845,44.76844
"720",-111.82714,45.14391
"721",-113.40878,45.37458
"722",-107.34996,40.07587
"723",-106.72149,38.48642
"724",-111.53918,42.3809
"725",-111.16497,42.46049
"726",-113.27263,44.77938
"727",-112.23712,44.2292
"728",-110.82945,43.59727
"729",-107.49192,38.37275
"730",-115.46776,39.21255
"731",-107.53571,39.87828
"732",-113.93692,45.24084
"733",-113.40898,45.35402
"734",-106.75911,38.40319
"735",-106.64774,38.41446
"736",-116.28422,45.66982
"737",-106.71562,38.35399
"738",-105.81872,38.14347
"739",-106.01781,38.10122
"740",-112.91972,44.30744
"741",-114.26561,44.69912
"742",-113.87119,44.05039
"743",-103.73677,47.19905
"744",-103.67026,47.16261
"745",-103.75737,43.75045
"746",-113.22724,43.44508
"747",-106.75261,38.29413
"748",-106.7506,38.23438
"749",-106.54122,38.1521
"750",-106.38082,38.06419
"751",-106.18004,38.17664
"752",-106.49387,38.1357
"753",-110.3867,41.06797
"754",-110.71865,42.95297
"755",-111.02763,42.6489
"756",-113.52247,44.82688
"757",-105.98387,36.70834
"758",-103.56161,47.1841
"759",-103.51291,47.11302
"760",-103.30857,47.17335
"761",-103.47762,47.22804
"762",-111.2221,42.41555
"763",-103.5614,47.2957
"764",-103.54811,47.30602
"765",-103.57398,47.22918
"766",-103.63222,47.30094
"767",-110.26896,43.86636
"768",-111.81144,40.7561
"769",-103.54034,47.39131
"770",-105.93735,40.14946
"771",-113.49822,44.18829
"772",-113.76061,44.34474
"773",-113.69077,44.90181
"774",-106.22618,38.13359
"775",-106.1766,38.00187
"776",-106.22615,38.05089
"777",-106.19498,38.04758
"778",-106.21077,38.16821
"779",-103.71754,47.33117
"780",-103.58325,47.34483
"781",-103.33467,47.42006
"782",-103.55235,47.33499
"783",-103.53685,47.382
"784",-103.53855,47.36715
"785",-103.76129,47.4467
"786",-103.71575,47.48013
"787",-103.79151,47.39525
"788",-103.891,47.79442
"789",-103.7747,47.43249
"790",-103.79914,43.69755
"791",-103.55345,47.34781
"792",-103.56776,47.34509
"793",-104.02993,47.41989
"794",-103.76683,47.4681
"795",-103.72835,47.37855
"796",-103.77988,47.38626
"797",-111.4837,41.91359
"798",-111.59193,41.83432
"799",-110.76811,43.41985
"800",-103.77219,43.7831
"801",-110.29363,43.86176
"802",-114.70789,46.50929
"803",-110.75972,45.253
"804",-106.19572,38.01919
"805",-106.24386,37.92722
"806",-106.26557,37.97174
"807",-106.24698,37.96229
"808",-114.46313,44.03051
"809",-105.35363,41.25676
"810",-113.9968,44.87924
"811",-113.89383,45.24106
"812",-114.25919,45.07822
"813",-103.745,43.77143
"814",-112.4545,46.87729
"815",-112.71411,46.8508
"816",-103.54585,46.91132
"817",-103.53529,47.32366
"818",-109.44778,41.3498
"819",-106.53272,37.74313
"820",-114.02606,45.48349
"821",-114.64924,45.32694
"822",-114.67659,45.35327
"823",-106.21277,38.04971
"824",-105.98541,38.21135
"825",-105.96839,38.19859
"826",-105.95737,38.19564
"827",-111.19318,42.46783
