"","eventDate","field_1","species","decimallon","decimallat","issues","countryCod","individual","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","geodeticDa"
"486",1996-07-22,8565,"Butomus umbellatus",-3.841639,55.562869,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",2956026865,NA,"HUMAN_OBSERVATION",1996,7,22,"WGS84"
"487",1996-07-30,8568,"Butomus umbellatus",-6.647705,55.11019,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054572084,NA,"HUMAN_OBSERVATION",1996,7,30,"WGS84"
"488",1996-07-22,8569,"Butomus umbellatus",-5.750525,54.339466,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054765960,NA,"HUMAN_OBSERVATION",1996,7,22,"WGS84"
"489",1996-07-22,8570,"Butomus umbellatus",-5.724508,54.337181,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054922426,NA,"HUMAN_OBSERVATION",1996,7,22,"WGS84"
"490",1996-07-03,8572,"Butomus umbellatus",16.595495,60.564074,"cdround,gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",3078637265,NA,"HUMAN_OBSERVATION",1996,7,3,"WGS84"
"491",1996-07-21,8574,"Butomus umbellatus",1.193978,52.172474,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3099765335,NA,"HUMAN_OBSERVATION",1996,7,21,"WGS84"
"492",1996-08-01,8580,"Butomus umbellatus",2.6405,50.93267,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896181,NA,"HUMAN_OBSERVATION",1996,8,1,"WGS84"
"493",1996-08-26,8582,"Butomus umbellatus",8.912063,55.318997,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246428,NA,"HUMAN_OBSERVATION",1996,8,26,"WGS84"
"494",1996-08-19,8583,"Butomus umbellatus",8.86479,55.318953,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246455,NA,"HUMAN_OBSERVATION",1996,8,19,"WGS84"
"495",1996-08-26,8584,"Butomus umbellatus",8.896305,55.318984,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246462,NA,"HUMAN_OBSERVATION",1996,8,26,"WGS84"
"496",1996-08-11,8585,"Butomus umbellatus",8.878559,55.965918,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246487,NA,"HUMAN_OBSERVATION",1996,8,11,"WGS84"
"497",1996-08-04,8586,"Butomus umbellatus",11.308239,55.602822,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246641,NA,"HUMAN_OBSERVATION",1996,8,4,"WGS84"
"498",1996-08-05,8587,"Butomus umbellatus",11.759948,55.251884,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246693,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"499",1996-08-16,8588,"Butomus umbellatus",11.729753,55.270543,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246707,NA,"HUMAN_OBSERVATION",1996,8,16,"WGS84"
"500",1996-08-16,8589,"Butomus umbellatus",11.743617,55.243263,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246708,NA,"HUMAN_OBSERVATION",1996,8,16,"WGS84"
"501",1996-08-16,8590,"Butomus umbellatus",11.744854,55.261214,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246712,NA,"HUMAN_OBSERVATION",1996,8,16,"WGS84"
"502",1996-08-16,8591,"Butomus umbellatus",12.341194,56.054204,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246774,NA,"HUMAN_OBSERVATION",1996,8,16,"WGS84"
"503",1996-08-05,8592,"Butomus umbellatus",12.323479,55.613371,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246803,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"504",1996-08-20,8593,"Butomus umbellatus",12.364424,55.713136,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246807,NA,"HUMAN_OBSERVATION",1996,8,20,"WGS84"
"505",1996-08-27,8594,"Butomus umbellatus",12.503893,56.270016,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434281088,NA,"HUMAN_OBSERVATION",1996,8,27,"WGS84"
"506",1996-08-19,8596,"Butomus umbellatus",14.305599,56.109165,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438332804,NA,"HUMAN_OBSERVATION",1996,8,19,"WGS84"
"507",1996-08-13,8598,"Butomus umbellatus",16.857605,61.277592,"cdround,gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",2619362170,NA,"HUMAN_OBSERVATION",1996,8,13,"WGS84"
"508",1996-08-05,8599,"Butomus umbellatus",11.7586,55.45965,NA,"DNK",NA,"PRESENT",3,"DMP",2885208579,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"509",1996-08-05,8601,"Butomus umbellatus",11.76181,55.46021,NA,"DNK",NA,"PRESENT",3,"DMP",2885215584,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"510",1996-08-05,8602,"Butomus umbellatus",11.87459,55.47301,NA,"DNK",NA,"PRESENT",3,"DMP",2890328594,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"511",1996-08-05,8604,"Butomus umbellatus",11.74975,55.46942,NA,"DNK",NA,"PRESENT",3,"DMP",2890541579,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"512",1996-08-05,8607,"Butomus umbellatus",-6.619303,54.797247,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054881942,NA,"HUMAN_OBSERVATION",1996,8,5,"WGS84"
"513",1996-08-17,8608,"Butomus umbellatus",-2.735006,52.719121,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEDN",3058177957,NA,"HUMAN_OBSERVATION",1996,8,17,"WGS84"
"514",1996-08-19,8612,"Butomus umbellatus",-1.503679,51.796017,"fpwktinv","GBR",NA,"PRESENT",7.1,"BSBI",3101119888,NA,"HUMAN_OBSERVATION",1996,8,19,"WGS84"
"515",1996-08-21,8614,"Butomus umbellatus",-1.567795,51.793483,"fpwktinv","GBR",NA,"PRESENT",7.1,"BSBI",3103117163,NA,"HUMAN_OBSERVATION",1996,8,21,"WGS84"
"516",1996-09-17,8616,"Butomus umbellatus",4.429793,51.976911,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53413607,NA,"HUMAN_OBSERVATION",1996,9,17,"WGS84"
"517",1996-09-11,8617,"Butomus umbellatus",4.305403,52.014269,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53708293,NA,"HUMAN_OBSERVATION",1996,9,11,"WGS84"
"518",1996-09-03,8619,"Butomus umbellatus",5.975567,52.822558,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700811927,NA,"HUMAN_OBSERVATION",1996,9,3,"WGS84"
"519",1996-09-03,8620,"Butomus umbellatus",14.092303,58.577564,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853609265,NA,"HUMAN_OBSERVATION",1996,9,3,"WGS84"
"520",1978-07-15,8621,"Butomus umbellatus",15.192389,58.376887,"gass84","SWE",NA,"PRESENT",250,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",855008393,NA,"HUMAN_OBSERVATION",1996,9,20,"WGS84"
"521",1996-09-22,8624,"Butomus umbellatus",11.771912,55.197675,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246663,NA,"HUMAN_OBSERVATION",1996,9,22,"WGS84"
"522",1996-09-01,8625,"Butomus umbellatus",11.996128,55.462076,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246732,NA,"HUMAN_OBSERVATION",1996,9,1,"WGS84"
"523",1996-09-15,8627,"Butomus umbellatus",12.890519,57.698271,"cdround,gass84","SWE",NA,"PRESENT",300,"Bor<U+FFFD>s Stad",1900881927,NA,"HUMAN_OBSERVATION",1996,9,15,"WGS84"
"524",1996-09-29,8628,"Butomus umbellatus",9.86422,55.39396,NA,"DNK",NA,"PRESENT",710.07,"DMP",2885420213,NA,"HUMAN_OBSERVATION",1996,9,29,"WGS84"
"525",1996-09-13,8629,"Butomus umbellatus",-0.270872,51.73548,"fpwktinv","GBR",NA,"PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",2970903190,NA,"HUMAN_OBSERVATION",1996,9,13,"WGS84"
"526",1996-09-05,8631,"Butomus umbellatus",-6.592797,55.067346,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054194409,NA,"HUMAN_OBSERVATION",1996,9,5,"WGS84"
"527",1996-09-04,8632,"Butomus umbellatus",-6.56293,54.983451,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054202048,NA,"HUMAN_OBSERVATION",1996,9,4,"WGS84"
"528",1996-09-04,8633,"Butomus umbellatus",-6.469683,54.847558,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054258014,NA,"HUMAN_OBSERVATION",1996,9,4,"WGS84"
"529",1996-09-10,8634,"Butomus umbellatus",-7.674496,54.281843,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054368949,NA,"HUMAN_OBSERVATION",1996,9,10,"WGS84"
"530",1996-09-05,8635,"Butomus umbellatus",-6.501282,54.498474,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054379870,NA,"HUMAN_OBSERVATION",1996,9,5,"WGS84"
"531",1996-09-09,8636,"Butomus umbellatus",-6.721925,54.402184,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054616483,NA,"HUMAN_OBSERVATION",1996,9,9,"WGS84"
"532",1996-09-14,8637,"Butomus umbellatus",-2.785272,52.715203,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEDN",3057791092,NA,"HUMAN_OBSERVATION",1996,9,14,"WGS84"
"533",1996-09-04,8639,"Butomus umbellatus",-1.434628,51.751919,"fpwktinv","GBR",NA,"PRESENT",7.1,"BSBI",3103334834,NA,"HUMAN_OBSERVATION",1996,9,4,"WGS84"
"534",1996-09-03,8640,"Butomus umbellatus",-1.555711,51.798473,"fpwktinv","GBR",NA,"PRESENT",7.1,"BSBI",3103708885,NA,"HUMAN_OBSERVATION",1996,9,3,"WGS84"
"535",1996-01-01,8644,"Butomus umbellatus",17.511147,60.324863,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801473824,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"536",1996-01-01,8645,"Butomus umbellatus",18.520935,59.991061,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1833629556,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"537",1996-01-01,8646,"Butomus umbellatus",18.402051,59.662974,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1835778666,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"538",1996-01-01,8648,"Butomus umbellatus",18.622588,59.963783,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1835831400,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"539",1996-01-01,8649,"Butomus umbellatus",18.552798,59.899696,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1835831942,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"540",1996-01-01,8650,"Butomus umbellatus",16.702475,60.076959,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836982836,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"541",1996-01-01,8654,"Butomus umbellatus",17.374172,59.579635,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837631899,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"542",1994-01-01,8655,"Butomus umbellatus",18.592503,60.053331,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2005144662,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"543",1996-01-01,8656,"Butomus umbellatus",18.051161,59.591327,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246958597,NA,"HUMAN_OBSERVATION",1996,12,31,"WGS84"
"544",1996-01-01,8657,"Butomus umbellatus",-0.447961,51.639041,"fpwktinv","GBR",NA,"PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",2971113417,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"545",1996-01-01,8658,"Butomus umbellatus",-1.125389,53.984718,"cdround","GBR",NA,"PRESENT",384,"BSBI",3099495404,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"546",1996-01-01,8664,"Butomus umbellatus",0.717868,52.040524,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3101251813,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"547",1996-01-01,8666,"Butomus umbellatus",0.732431,52.040187,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3101390228,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"548",1996-01-01,8668,"Butomus umbellatus",-1.48025,51.784362,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103249749,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"549",1996-01-01,8670,"Butomus umbellatus",0.718414,52.049504,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3105016719,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"550",1996-01-01,8672,"Butomus umbellatus",-1.533737,51.798972,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3106262469,NA,"HUMAN_OBSERVATION",1996,1,1,"WGS84"
"551",1995-01-01,8674,"Butomus umbellatus",13.28717,56.071919,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436338151,NA,"HUMAN_OBSERVATION",1995,1,1,"WGS84"
"552",1995-05-29,8676,"Butomus umbellatus",5.055778,51.867456,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700925927,NA,"HUMAN_OBSERVATION",1995,5,29,"WGS84"
"553",1995-05-10,8677,"Butomus umbellatus",5.722156,51.859005,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700972281,NA,"HUMAN_OBSERVATION",1995,5,10,"WGS84"
"554",1995-05-01,8678,"Butomus umbellatus",4.13271,51.24174,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895492,NA,"HUMAN_OBSERVATION",1995,5,1,"WGS84"
"555",1995-06-22,8679,"Butomus umbellatus",5.887789,53.128271,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699538290,NA,"HUMAN_OBSERVATION",1995,6,22,"WGS84"
"556",1995-06-01,8680,"Butomus umbellatus",4.23337,51.09807,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895422,NA,"HUMAN_OBSERVATION",1995,6,1,"WGS84"
"557",1995-06-26,8683,"Butomus umbellatus",12.40164,55.89555,NA,"DNK",NA,"PRESENT",562.62,"DMP",2890855484,NA,"HUMAN_OBSERVATION",1995,6,26,"WGS84"
"558",1995-06-22,8685,"Butomus umbellatus",-0.224984,51.79774,"fpwktinv","GBR",NA,"PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",2971402218,NA,"HUMAN_OBSERVATION",1995,6,22,"WGS84"
"559",1995-06-23,8688,"Butomus umbellatus",-2.600879,52.70864,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN",3057382634,NA,"HUMAN_OBSERVATION",1995,6,23,"WGS84"
"560",1995-06-20,8689,"Butomus umbellatus",-2.737875,52.713709,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEDN",3057946077,NA,"HUMAN_OBSERVATION",1995,6,20,"WGS84"
"561",1995-06-26,8690,"Butomus umbellatus",16.632873,60.599748,"cdround,gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",3079079635,NA,"HUMAN_OBSERVATION",1995,6,26,"WGS84"
"562",1995-07-03,8692,"Butomus umbellatus",4.138075,51.98818,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53651153,NA,"HUMAN_OBSERVATION",1995,7,3,"WGS84"
"563",1995-07-17,8693,"Butomus umbellatus",6.217252,53.049922,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56449502,NA,"HUMAN_OBSERVATION",1995,7,17,"WGS84"
"564",1995-07-06,8694,"Butomus umbellatus",5.99653,52.559309,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699690065,NA,"HUMAN_OBSERVATION",1995,7,6,"WGS84"
"565",1995-07-06,8695,"Butomus umbellatus",6.011441,52.539639,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699690281,NA,"HUMAN_OBSERVATION",1995,7,6,"WGS84"
"566",1995-07-01,8696,"Butomus umbellatus",5.996257,51.919006,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700639027,NA,"HUMAN_OBSERVATION",1995,7,1,"WGS84"
"567",1995-07-15,8697,"Butomus umbellatus",12.019863,57.650653,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853840368,NA,"HUMAN_OBSERVATION",1995,7,15,"WGS84"
"568",1995-07-30,8698,"Butomus umbellatus",14.750301,56.161864,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",854574777,NA,"HUMAN_OBSERVATION",1995,7,30,"WGS84"
"569",1995-07-06,8699,"Butomus umbellatus",9.90084,55.836892,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246518,NA,"HUMAN_OBSERVATION",1995,7,6,"WGS84"
"570",1995-07-26,8700,"Butomus umbellatus",9.680781,56.035981,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246531,NA,"HUMAN_OBSERVATION",1995,7,26,"WGS84"
"571",1995-07-26,8702,"Butomus umbellatus",9.664733,56.036068,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246543,NA,"HUMAN_OBSERVATION",1995,7,26,"WGS84"
"572",1995-07-26,8703,"Butomus umbellatus",9.680939,56.044965,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246554,NA,"HUMAN_OBSERVATION",1995,7,26,"WGS84"
"573",1995-07-25,8705,"Butomus umbellatus",10.533775,55.282441,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246610,NA,"HUMAN_OBSERVATION",1995,7,25,"WGS84"
"574",1995-07-02,8708,"Butomus umbellatus",12.329561,55.757327,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246764,NA,"HUMAN_OBSERVATION",1995,7,8,"WGS84"
"575",1995-07-04,8709,"Butomus umbellatus",12.293,55.594724,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246782,NA,"HUMAN_OBSERVATION",1995,7,4,"WGS84"
"576",1995-07-10,8710,"Butomus umbellatus",12.336902,55.64962,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246783,NA,"HUMAN_OBSERVATION",1995,7,10,"WGS84"
"577",1995-07-06,8713,"Butomus umbellatus",14.196032,55.884116,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438210065,NA,"HUMAN_OBSERVATION",1995,7,6,"WGS84"
"578",1995-07-27,8714,"Butomus umbellatus",14.307378,56.104696,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438332388,NA,"HUMAN_OBSERVATION",1995,7,27,"WGS84"
"579",1995-07-20,8715,"Butomus umbellatus",10.0716,55.36623,NA,"DNK",NA,"PRESENT",114.45,"DMP",2885474546,NA,"HUMAN_OBSERVATION",1995,7,20,"WGS84"
"580",1995-07-25,8716,"Butomus umbellatus",10.89079,55.08687,NA,"DNK",NA,"PRESENT",458.33,"DMP",2885478949,NA,"HUMAN_OBSERVATION",1995,7,25,"WGS84"
"581",1995-07-04,8717,"Butomus umbellatus",-0.16299,51.8957,"fpwktinv","GBR",NA,"PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",2970538339,NA,"HUMAN_OBSERVATION",1995,7,4,"WGS84"
"582",1995-07-06,8718,"Butomus umbellatus",-6.832884,54.344911,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054345483,NA,"HUMAN_OBSERVATION",1995,7,6,"WGS84"
"583",1995-07-31,8719,"Butomus umbellatus",-6.439186,54.426711,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054645300,NA,"HUMAN_OBSERVATION",1995,7,31,"WGS84"
"584",1995-07-16,8720,"Butomus umbellatus",17.263697,59.072004,"gass84","SWE",NA,"PRESENT",50,"ArtDatabanken",3078138416,NA,"HUMAN_OBSERVATION",1995,7,16,"WGS84"
"585",1995-07-17,8722,"Butomus umbellatus",17.24017,59.075508,"cdround,gass84","SWE",NA,"PRESENT",25,"ArtDatabanken",3079046468,NA,"HUMAN_OBSERVATION",1995,7,17,"WGS84"
"586",1995-07-04,8723,"Butomus umbellatus",-1.407298,51.70939,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3098964466,NA,"HUMAN_OBSERVATION",1995,7,4,"WGS84"
"587",1995-07-04,8725,"Butomus umbellatus",-0.157888,51.89607,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100183102,NA,"HUMAN_OBSERVATION",1995,7,4,"WGS84"
"588",1995-08-24,8728,"Butomus umbellatus",13.174108,58.509041,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853092528,NA,"HUMAN_OBSERVATION",1995,8,24,"WGS84"
"589",1995-08-20,8730,"Butomus umbellatus",13.070182,58.609265,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853738024,NA,"HUMAN_OBSERVATION",1995,8,20,"WGS84"
"590",1995-08-17,8732,"Butomus umbellatus",12.113081,58.313927,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853911087,NA,"HUMAN_OBSERVATION",1995,8,17,"WGS84"
"591",1995-08-01,8734,"Butomus umbellatus",4.24763,51.10708,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895466,NA,"HUMAN_OBSERVATION",1995,8,1,"WGS84"
"592",1995-08-01,8735,"Butomus umbellatus",2.96165,51.13474,"refuriiv","BEL",NA,"PRESENT",1000,"INBO",868895873,NA,"HUMAN_OBSERVATION",1995,8,1,"WGS84"
"593",1995-08-16,8736,"Butomus umbellatus",11.32516,55.620479,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246656,NA,"HUMAN_OBSERVATION",1995,8,16,"WGS84"
"594",1995-08-17,8737,"Butomus umbellatus",11.459953,55.743686,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246659,NA,"HUMAN_OBSERVATION",1995,8,17,"WGS84"
"595",1995-08-16,8739,"Butomus umbellatus",13.969719,56.174693,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434088762,NA,"HUMAN_OBSERVATION",1995,8,16,"WGS84"
"596",1995-08-06,8741,"Butomus umbellatus",13.37207,55.743893,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434409127,NA,"HUMAN_OBSERVATION",1995,8,6,"WGS84"
"597",1995-08-06,8743,"Butomus umbellatus",14.115722,56.040238,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436422794,NA,"HUMAN_OBSERVATION",1995,8,6,"WGS84"
"598",1995-08-05,8744,"Butomus umbellatus",13.901079,55.4442,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436482243,NA,"HUMAN_OBSERVATION",1995,8,5,"WGS84"
"599",1995-08-14,8745,"Butomus umbellatus",13.874363,55.441087,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436482286,NA,"HUMAN_OBSERVATION",1995,8,14,"WGS84"
"600",1995-08-18,8748,"Butomus umbellatus",13.547987,55.676279,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438288999,NA,"HUMAN_OBSERVATION",1995,8,18,"WGS84"
"601",1995-08-31,8749,"Butomus umbellatus",13.151722,58.400759,"cdround,gass84","SWE",NA,"PRESENT",150,"Pro Natura",1806898659,NA,"HUMAN_OBSERVATION",1995,8,31,"WGS84"
"602",1995-08-31,8751,"Butomus umbellatus",13.141993,58.403616,"cdround,gass84","SWE",NA,"PRESENT",150,"Pro Natura",1806898951,NA,"HUMAN_OBSERVATION",1995,8,31,"WGS84"
"603",1995-08-28,8753,"Butomus umbellatus",13.118421,58.413508,"gass84","SWE",NA,"PRESENT",50,"Pro Natura",1806899034,NA,"HUMAN_OBSERVATION",1995,8,28,"WGS84"
"604",1995-08-28,8754,"Butomus umbellatus",13.121961,58.414026,"gass84","SWE",NA,"PRESENT",50,"Pro Natura",1806899044,NA,"HUMAN_OBSERVATION",1995,8,28,"WGS84"
"605",1995-08-17,8758,"Butomus umbellatus",10.77197,54.9767,NA,"DNK",NA,"PRESENT",189.2,"DMP",2890491986,NA,"HUMAN_OBSERVATION",1995,8,17,"WGS84"
"606",1995-08-02,8759,"Butomus umbellatus",-2.59678,51.916162,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932605933,NA,"HUMAN_OBSERVATION",1995,8,2,"WGS84"
"607",1995-08-03,8760,"Butomus umbellatus",-2.708521,51.810347,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932617738,NA,"HUMAN_OBSERVATION",1995,8,3,"WGS84"
"608",1995-08-02,8761,"Butomus umbellatus",-2.630301,52.025676,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932631029,NA,"HUMAN_OBSERVATION",1995,8,2,"WGS84"
"609",1995-08-03,8762,"Butomus umbellatus",-2.643753,51.845785,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932718002,NA,"HUMAN_OBSERVATION",1995,8,3,"WGS84"
"610",1995-08-01,8763,"Butomus umbellatus",-7.693486,54.412154,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054247716,NA,"HUMAN_OBSERVATION",1995,8,1,"WGS84"
"611",1995-08-13,8765,"Butomus umbellatus",-2.616185,52.74452,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN",3058124435,NA,"HUMAN_OBSERVATION",1995,8,13,"WGS84"
"612",1995-08-26,8766,"Butomus umbellatus",-1.774311,53.835793,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3102316086,NA,"HUMAN_OBSERVATION",1995,8,26,"WGS84"
"613",1995-09-13,8769,"Butomus umbellatus",5.620292,53.133268,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699595619,NA,"HUMAN_OBSERVATION",1995,9,13,"WGS84"
"614",1995-09-06,8773,"Butomus umbellatus",9.865151,56.38524,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246524,NA,"HUMAN_OBSERVATION",1995,9,6,"WGS84"
