"","eventDate","field_1","species","decimallon","decimallat","issues","countryCod","individual","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","geodeticDa"
"4618",1992-09-14,8225,"Butomus umbellatus",16.413334,58.260156,"cdround,gass84","SWE",NA,"PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",854753274,NA,"HUMAN_OBSERVATION",1998,6,2,"WGS84"
"4619",1992-08-09,8226,"Butomus umbellatus",16.45834,58.281609,"gass84","SWE",NA,"PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",854763859,NA,"HUMAN_OBSERVATION",1998,6,2,"WGS84"
"4620",1998-06-01,8227,"Butomus umbellatus",4.29045,51.1161,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896048,NA,"HUMAN_OBSERVATION",1998,6,1,"WGS84"
"4621",1998-06-04,8229,"Butomus umbellatus",14.754872,55.282907,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246836,NA,"HUMAN_OBSERVATION",1998,6,4,"WGS84"
"4622",1998-06-06,8230,"Butomus umbellatus",13.310948,55.45335,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434144135,NA,"HUMAN_OBSERVATION",1998,6,6,"WGS84"
"4623",1998-06-08,8234,"Butomus umbellatus",-6.686681,54.44493,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054685600,NA,"HUMAN_OBSERVATION",1998,6,8,"WGS84"
"4624",1998-06-15,8235,"Butomus umbellatus",-2.965768,52.844223,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEDN",3057786082,NA,"HUMAN_OBSERVATION",1998,6,15,"WGS84"
"4625",1998-06-27,8236,"Butomus umbellatus",11.473624,58.313974,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3078628369,NA,"HUMAN_OBSERVATION",1998,6,27,"WGS84"
"4626",1998-06-17,8237,"Butomus umbellatus",1.68627,52.46393,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3099384785,NA,"HUMAN_OBSERVATION",1998,6,17,"WGS84"
"4627",1998-07-03,8238,"Butomus umbellatus",4.309306,51.922816,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53446152,NA,"HUMAN_OBSERVATION",1998,7,3,"WGS84"
"4628",1998-07-03,8239,"Butomus umbellatus",4.276083,51.969996,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53454467,NA,"HUMAN_OBSERVATION",1998,7,3,"WGS84"
"4629",1998-07-06,8240,"Butomus umbellatus",4.310507,51.97099,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53460878,NA,"HUMAN_OBSERVATION",1998,7,6,"WGS84"
"4630",1998-07-09,8241,"Butomus umbellatus",4.245839,51.973499,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53466417,NA,"HUMAN_OBSERVATION",1998,7,9,"WGS84"
"4631",1998-07-02,8242,"Butomus umbellatus",4.539753,52.230464,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54317376,NA,"HUMAN_OBSERVATION",1998,7,2,"WGS84"
"4632",1998-07-30,8243,"Butomus umbellatus",6.051491,53.307955,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56287706,NA,"HUMAN_OBSERVATION",1998,7,30,"WGS84"
"4633",1998-07-22,8244,"Butomus umbellatus",6.021849,53.10827,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56384434,NA,"HUMAN_OBSERVATION",1998,7,22,"WGS84"
"4634",1998-07-24,8245,"Butomus umbellatus",5.798812,52.894114,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56593145,NA,"HUMAN_OBSERVATION",1998,7,24,"WGS84"
"4635",1998-07-07,8246,"Butomus umbellatus",6.054768,52.918389,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699526981,NA,"HUMAN_OBSERVATION",1998,7,7,"WGS84"
"4636",1998-07-21,8247,"Butomus umbellatus",6.078558,52.880959,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699531278,NA,"HUMAN_OBSERVATION",1998,7,21,"WGS84"
"4637",1998-07-06,8248,"Butomus umbellatus",5.883835,53.216052,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699588737,NA,"HUMAN_OBSERVATION",1998,7,6,"WGS84"
"4638",1998-07-24,8251,"Butomus umbellatus",18.280518,59.23779,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854842943,NA,"HUMAN_OBSERVATION",1998,7,24,"WGS84"
"4639",1998-07-20,8252,"Butomus umbellatus",18.292673,59.227745,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854843972,NA,"HUMAN_OBSERVATION",1998,7,20,"WGS84"
"4640",1998-07-25,8254,"Butomus umbellatus",18.280662,59.22034,"gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854846088,NA,"HUMAN_OBSERVATION",1998,7,25,"WGS84"
"4641",1998-07-01,8256,"Butomus umbellatus",3.64892,51.04203,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896138,NA,"HUMAN_OBSERVATION",1998,7,1,"WGS84"
"4642",1998-07-15,8258,"Butomus umbellatus",9.352563,55.237646,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246484,NA,"HUMAN_OBSERVATION",1998,7,15,"WGS84"
"4643",1998-07-19,8259,"Butomus umbellatus",10.578632,56.405167,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246621,NA,"HUMAN_OBSERVATION",1998,7,19,"WGS84"
"4644",1998-07-17,8260,"Butomus umbellatus",11.216298,55.379818,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246639,NA,"HUMAN_OBSERVATION",1998,7,17,"WGS84"
"4645",1998-07-22,8261,"Butomus umbellatus",11.853111,55.672255,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246733,NA,"HUMAN_OBSERVATION",1998,7,22,"WGS84"
"4646",1998-07-08,8263,"Butomus umbellatus",12.497182,55.877705,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246837,NA,"HUMAN_OBSERVATION",1998,7,8,"WGS84"
"4647",1998-07-08,8264,"Butomus umbellatus",12.44869,55.885697,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246843,NA,"HUMAN_OBSERVATION",1998,7,8,"WGS84"
"4648",1998-07-15,8265,"Butomus umbellatus",16.243562,62.765235,"cdround,gass84","SWE",NA,"PRESENT",50,"ArtDatabanken",1430129401,NA,"HUMAN_OBSERVATION",1998,7,15,"WGS84"
"4649",1998-07-18,8266,"Butomus umbellatus",13.240988,55.775372,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434459603,NA,"HUMAN_OBSERVATION",1998,7,18,"WGS84"
"4650",1998-07-15,8267,"Butomus umbellatus",13.194877,55.678259,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436146280,NA,"HUMAN_OBSERVATION",1998,7,15,"WGS84"
"4651",1998-07-18,8270,"Butomus umbellatus",13.24335,55.787997,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438320758,NA,"HUMAN_OBSERVATION",1998,7,18,"WGS84"
"4652",1998-07-17,8272,"Butomus umbellatus",18.017195,59.667334,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246892185,NA,"HUMAN_OBSERVATION",1998,7,17,"WGS84"
"4653",1998-07-01,8273,"Butomus umbellatus",10.09198,56.35512,NA,"DNK",NA,"PRESENT",29.83,"DMP",2886176211,NA,"HUMAN_OBSERVATION",1998,7,1,"WGS84"
"4654",1998-07-21,8274,"Butomus umbellatus",12.21923,55.82578,NA,"DNK",NA,"PRESENT",982.26,"DMP",2890759795,NA,"HUMAN_OBSERVATION",1998,7,21,"WGS84"
"4655",1998-07-13,8276,"Butomus umbellatus",-2.391574,55.720295,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",2951797349,NA,"HUMAN_OBSERVATION",1998,7,13,"WGS84"
"4656",1998-07-20,8277,"Butomus umbellatus",17.205019,59.082635,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",3078355429,NA,"HUMAN_OBSERVATION",1998,7,20,"WGS84"
"4657",1998-07-14,8279,"Butomus umbellatus",-0.367567,51.845215,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100784728,NA,"HUMAN_OBSERVATION",1998,7,14,"WGS84"
"4658",1998-07-31,8280,"Butomus umbellatus",-1.298566,51.908395,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3101938512,NA,"HUMAN_OBSERVATION",1998,7,31,"WGS84"
"4659",1998-07-30,8282,"Butomus umbellatus",-1.305184,51.856287,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3105272337,NA,"HUMAN_OBSERVATION",1998,7,30,"WGS84"
"4660",1998-07-31,8283,"Butomus umbellatus",-1.320708,51.886048,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3106870221,NA,"HUMAN_OBSERVATION",1998,7,31,"WGS84"
"4661",1998-08-20,8284,"Butomus umbellatus",18.018785,59.194799,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",849601213,NA,"HUMAN_OBSERVATION",1998,8,20,"WGS84"
"4662",1998-08-03,8285,"Butomus umbellatus",18.14004,59.239059,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",849604409,NA,"HUMAN_OBSERVATION",1998,8,3,"WGS84"
"4663",1998-08-14,8286,"Butomus umbellatus",17.807016,59.199758,"gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854844572,NA,"HUMAN_OBSERVATION",1998,8,14,"WGS84"
"4664",1998-08-02,8287,"Butomus umbellatus",18.16963,59.237313,"gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854845489,NA,"HUMAN_OBSERVATION",1998,8,2,"WGS84"
"4665",1998-08-07,8288,"Butomus umbellatus",17.537495,59.122818,"gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854846571,NA,"HUMAN_OBSERVATION",1998,8,7,"WGS84"
"4666",1998-08-06,8289,"Butomus umbellatus",18.075694,59.234675,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854847399,NA,"HUMAN_OBSERVATION",1998,8,6,"WGS84"
"4667",1998-08-13,8290,"Butomus umbellatus",17.884703,59.203387,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854849317,NA,"HUMAN_OBSERVATION",1998,8,13,"WGS84"
"4668",1998-08-01,8293,"Butomus umbellatus",2.67664,51.11303,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895694,NA,"HUMAN_OBSERVATION",1998,8,1,"WGS84"
"4669",1998-08-21,8294,"Butomus umbellatus",8.897281,54.941566,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246444,NA,"HUMAN_OBSERVATION",1998,8,21,"WGS84"
"4670",1998-08-21,8295,"Butomus umbellatus",8.881671,54.941552,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246457,NA,"HUMAN_OBSERVATION",1998,8,21,"WGS84"
"4671",1998-08-09,8296,"Butomus umbellatus",9.680465,56.018012,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246497,NA,"HUMAN_OBSERVATION",1998,8,9,"WGS84"
"4672",1998-08-07,8297,"Butomus umbellatus",11.447976,55.806843,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246645,NA,"HUMAN_OBSERVATION",1998,8,7,"WGS84"
"4673",1998-08-20,8298,"Butomus umbellatus",11.714032,55.270893,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246696,NA,"HUMAN_OBSERVATION",1998,8,20,"WGS84"
"4674",1998-08-14,8299,"Butomus umbellatus",14.156811,56.017439,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436422351,NA,"HUMAN_OBSERVATION",1998,8,14,"WGS84"
"4675",1998-08-17,8301,"Butomus umbellatus",11.60668,55.64118,NA,"DNK",NA,"PRESENT",3,"DMP",2890089682,NA,"HUMAN_OBSERVATION",1998,8,17,"WGS84"
"4676",1998-08-03,8302,"Butomus umbellatus",11.45561,55.72399,NA,"DNK",NA,"PRESENT",3,"DMP",2890737819,NA,"HUMAN_OBSERVATION",1998,8,3,"WGS84"
"4677",1998-08-09,8303,"Butomus umbellatus",-2.16892,51.99982,"fpwktinv","GBR",NA,"PRESENT",707.1,"Gloucestershire Centre for Environmental Records",2933478174,NA,"HUMAN_OBSERVATION",1998,8,9,"WGS84"
"4678",1998-08-30,8304,"Butomus umbellatus",-2.168986,55.783699,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",2950867089,NA,"HUMAN_OBSERVATION",1998,8,30,"WGS84"
"4679",1998-08-05,8306,"Butomus umbellatus",11.851348,58.590909,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",2994287521,NA,"HUMAN_OBSERVATION",1998,8,5,"WGS84"
"4680",1998-08-13,8307,"Butomus umbellatus",-1.209618,54.528148,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103034368,NA,"HUMAN_OBSERVATION",1998,8,13,"WGS84"
"4681",1998-08-06,8309,"Butomus umbellatus",-1.286168,51.956872,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3105886218,NA,"HUMAN_OBSERVATION",1998,8,6,"WGS84"
"4682",1998-09-03,8311,"Butomus umbellatus",17.881909,59.232345,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",849600708,NA,"HUMAN_OBSERVATION",1998,9,3,"WGS84"
"4683",1998-09-04,8312,"Butomus umbellatus",18.020375,59.232934,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",849601141,NA,"HUMAN_OBSERVATION",1998,9,4,"WGS84"
"4684",1998-09-24,8313,"Butomus umbellatus",17.979709,59.221765,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",849601177,NA,"HUMAN_OBSERVATION",1998,9,24,"WGS84"
"4685",1998-09-15,8316,"Butomus umbellatus",18.326126,59.344972,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854843744,NA,"HUMAN_OBSERVATION",1998,9,15,"WGS84"
"4686",1998-09-25,8317,"Butomus umbellatus",17.70619,59.185555,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854844765,NA,"HUMAN_OBSERVATION",1998,9,25,"WGS84"
"4687",1998-09-24,8318,"Butomus umbellatus",17.768389,59.190106,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854845480,NA,"HUMAN_OBSERVATION",1998,9,24,"WGS84"
"4688",1998-09-02,8319,"Butomus umbellatus",17.86803,59.246211,"gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854845817,NA,"HUMAN_OBSERVATION",1998,9,2,"WGS84"
"4689",1998-09-25,8320,"Butomus umbellatus",17.789921,59.190138,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854846668,NA,"HUMAN_OBSERVATION",1998,9,25,"WGS84"
"4690",1998-09-21,8321,"Butomus umbellatus",17.534009,59.136867,"gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854847352,NA,"HUMAN_OBSERVATION",1998,9,21,"WGS84"
"4691",1998-09-24,8322,"Butomus umbellatus",17.714481,59.183549,"cdround,gass84","SWE",NA,"PRESENT",100,"L<U+FFFD>nsstyrelsen Stockholm",854848385,NA,"HUMAN_OBSERVATION",1998,9,24,"WGS84"
"4692",1998-09-12,8324,"Butomus umbellatus",12.370454,55.623377,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246801,NA,"HUMAN_OBSERVATION",1998,9,12,"WGS84"
"4693",1998-01-01,8325,"Butomus umbellatus",15.048182,58.131066,"cdround,gass84","SWE",NA,"PRESENT",150,"ArtDatabanken",1428906945,NA,"HUMAN_OBSERVATION",1998,9,5,"WGS84"
"4694",1998-09-01,8326,"Butomus umbellatus",12.751523,55.99961,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434356541,NA,"HUMAN_OBSERVATION",1998,9,1,"WGS84"
"4695",1998-09-06,8327,"Butomus umbellatus",13.800027,55.907946,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436181792,NA,"HUMAN_OBSERVATION",1998,9,6,"WGS84"
"4696",1998-09-01,8328,"Butomus umbellatus",-2.241873,51.344683,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3101646615,NA,"HUMAN_OBSERVATION",1998,9,1,"WGS84"
"4697",1998-09-30,8329,"Butomus umbellatus",-2.4397,51.387717,"fpwktinv","GBR",1,"PRESENT",707.1,"BRERC",3116507935,NA,"HUMAN_OBSERVATION",1998,9,30,"WGS84"
"4698",1996-01-01,8330,"Butomus umbellatus",15.762819,59.140438,"gass84","SWE",NA,"PRESENT",500,"L<U+FFFD>nsstyrelsen <U+FFFD>rebro",855507656,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4699",1998-01-01,8333,"Butomus umbellatus",18.141917,60.335028,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836339571,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4700",1998-01-01,8335,"Butomus umbellatus",17.521523,59.657692,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837685063,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4701",1998-01-01,8336,"Butomus umbellatus",17.522385,59.535576,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837685923,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4702",1998-01-01,8337,"Butomus umbellatus",17.532833,59.705126,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837687491,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4703",1998-01-01,8338,"Butomus umbellatus",18.466676,59.537739,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1844710042,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4704",1991-01-01,8339,"Butomus umbellatus",18.325192,59.77403,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1994997381,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4705",1998-01-01,8340,"Butomus umbellatus",18.035197,59.483843,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2005211372,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4706",1998-01-01,8342,"Butomus umbellatus",18.544048,59.858565,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2549017571,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4707",1998-12-31,8343,"Butomus umbellatus",-2.697676,51.341505,"fpwktinv","GBR",NA,"PRESENT",707.1,"BRERC",2958472154,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4708",1998-12-31,8344,"Butomus umbellatus",-2.433272,51.391787,"fpwktinv","GBR",NA,"PRESENT",70.7,"BRERC",2959721137,NA,"HUMAN_OBSERVATION",1998,12,31,"WGS84"
"4709",1998-01-01,8345,"Butomus umbellatus",-3.013492,55.761665,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",2939907494,NA,"HUMAN_OBSERVATION",1998,1,1,"WGS84"
"4710",1997-01-01,8346,"Butomus umbellatus",3.2302,51.25449,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895328,NA,"HUMAN_OBSERVATION",1997,1,1,"WGS84"
"4711",1997-01-01,8348,"Butomus umbellatus",3.41025,50.86054,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896340,NA,"HUMAN_OBSERVATION",1997,1,1,"WGS84"
"4712",1997-01-01,8349,"Butomus umbellatus",17.21235,62.304227,"cdround,gass84","SWE",NA,"PRESENT",500,"ArtDatabanken",1490395663,NA,"HUMAN_OBSERVATION",1997,1,1,"WGS84"
"4713",1997-01-01,8350,"Butomus umbellatus",-0.566181,51.762383,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3106887989,NA,"HUMAN_OBSERVATION",1997,1,1,"WGS84"
"4714",1997-04-01,8351,"Butomus umbellatus",4.83027,50.82756,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895751,NA,"HUMAN_OBSERVATION",1997,4,1,"WGS84"
"4715",1991-07-31,8355,"Butomus umbellatus",16.059048,58.392653,"gass84","SWE",NA,"PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",854771779,NA,"HUMAN_OBSERVATION",1997,5,14,"WGS84"
"4716",1997-05-28,8356,"Butomus umbellatus",9.94881,57.02369,NA,"DNK",NA,"PRESENT",63.14,"DMP",2885251947,NA,"HUMAN_OBSERVATION",1997,5,28,"WGS84"
"4717",1997-05-03,8357,"Butomus umbellatus",-2.254976,55.64473,"fpwktinv","GBR",1,"PRESENT",70.7,"BSBI",2949523389,NA,"HUMAN_OBSERVATION",1997,5,3,"WGS84"
"4718",1997-06-12,8358,"Butomus umbellatus",4.5681,52.31358,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54280243,NA,"HUMAN_OBSERVATION",1997,6,12,"WGS84"
"4719",1997-06-16,8359,"Butomus umbellatus",4.380988,52.139747,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54323184,NA,"HUMAN_OBSERVATION",1997,6,16,"WGS84"
"4720",1997-06-24,8360,"Butomus umbellatus",5.952961,52.519621,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699679380,NA,"HUMAN_OBSERVATION",1997,6,24,"WGS84"
"4721",1997-06-02,8361,"Butomus umbellatus",6.018941,52.600175,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699691529,NA,"HUMAN_OBSERVATION",1997,6,2,"WGS84"
"4722",1997-06-30,8362,"Butomus umbellatus",12.508196,57.93929,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853558647,NA,"HUMAN_OBSERVATION",1997,6,30,"WGS84"
"4723",1989-09-28,8364,"Butomus umbellatus",15.827399,58.365515,"gass84","SWE",NA,"PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",854771499,NA,"HUMAN_OBSERVATION",1997,6,16,"WGS84"
"4724",1997-06-01,8365,"Butomus umbellatus",3.74909,51.01563,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895699,NA,"HUMAN_OBSERVATION",1997,6,1,"WGS84"
"4725",1997-06-27,8367,"Butomus umbellatus",12.175601,55.681968,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246756,NA,"HUMAN_OBSERVATION",1997,6,27,"WGS84"
"4726",1997-06-02,8368,"Butomus umbellatus",13.940667,56.176053,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434090876,NA,"HUMAN_OBSERVATION",1997,6,2,"WGS84"
"4727",1997-06-25,8370,"Butomus umbellatus",11.58921,55.80759,NA,"DNK",NA,"PRESENT",538.1,"DMP",2890412624,NA,"HUMAN_OBSERVATION",1997,6,25,"WGS84"
"4728",1997-06-28,8371,"Butomus umbellatus",-7.4675,54.141857,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054360730,NA,"HUMAN_OBSERVATION",1997,6,28,"WGS84"
"4729",1997-06-01,8372,"Butomus umbellatus",-2.376628,52.448859,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN",3057393743,NA,"HUMAN_OBSERVATION",1997,6,1,"WGS84"
"4730",1997-06-14,8374,"Butomus umbellatus",-1.445364,54.234678,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100881249,NA,"HUMAN_OBSERVATION",1997,6,14,"WGS84"
"4731",1997-07-21,8375,"Butomus umbellatus",4.394742,52.009205,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53415309,NA,"HUMAN_OBSERVATION",1997,7,21,"WGS84"
"4732",1997-07-03,8376,"Butomus umbellatus",4.482456,52.202544,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54291266,NA,"HUMAN_OBSERVATION",1997,7,3,"WGS84"
"4733",1997-07-07,8378,"Butomus umbellatus",4.670676,52.423089,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54485050,NA,"HUMAN_OBSERVATION",1997,7,7,"WGS84"
"4734",1997-07-21,8379,"Butomus umbellatus",4.48938,51.984284,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54696770,NA,"HUMAN_OBSERVATION",1997,7,21,"WGS84"
"4735",1997-07-15,8380,"Butomus umbellatus",4.460203,51.617689,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",55984741,NA,"HUMAN_OBSERVATION",1997,7,15,"WGS84"
"4736",1997-07-01,8382,"Butomus umbellatus",5.972195,53.102592,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699601344,NA,"HUMAN_OBSERVATION",1997,7,1,"WGS84"
"4737",1997-07-07,8385,"Butomus umbellatus",6.238081,52.352721,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699753449,NA,"HUMAN_OBSERVATION",1997,7,7,"WGS84"
"4738",1997-07-22,8386,"Butomus umbellatus",5.996317,52.703916,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700816991,NA,"HUMAN_OBSERVATION",1997,7,22,"WGS84"
"4739",1997-07-18,8388,"Butomus umbellatus",14.746402,56.15433,"gass84","SWE",NA,"PRESENT",50,"ArtDatabanken",852368320,NA,"HUMAN_OBSERVATION",1997,7,18,"WGS84"
"4740",1997-07-27,8389,"Butomus umbellatus",13.00703,58.236024,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853663664,NA,"HUMAN_OBSERVATION",1997,7,27,"WGS84"
"4741",1991-07-12,8392,"Butomus umbellatus",16.032799,58.302086,"gass84","SWE",NA,"PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",854760918,NA,"HUMAN_OBSERVATION",1997,7,21,"WGS84"
"4742",1997-07-01,8393,"Butomus umbellatus",2.78241,50.94367,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896231,NA,"HUMAN_OBSERVATION",1997,7,1,"WGS84"
"4743",1997-07-07,8394,"Butomus umbellatus",6.552464,52.513449,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053269556,NA,"HUMAN_OBSERVATION",1997,7,7,"WGS84"
